0.000000000000000000e+00 1.000004097863225194e+00 0.000000000000000000e+00 1.000000232054237603e+00 0.000000000000000000e+00 1.000000180485218104e+00 0.000000000000000000e+00 9.999979144697835887e-01 0.000000000000000000e+00 9.999952868434615061e-01 0.000000000000000000e+00
1.000000000000000000e+00 9.982398703401369477e-01 -6.604008997533072911e-02 9.977767476160602778e-01 -6.548399988484124301e-02 9.977751456748280567e-01 -6.546127190032845211e-02 9.974937795131163520e-01 -6.484109949289607044e-02 9.966356873786096360e-01 -6.546061258111705861e-02
2.000000000000000000e+00 9.922462334491634062e-01 -1.311309879393499911e-01 9.913231427851293409e-01 -1.306252307397068602e-01 9.913170314208199496e-01 -1.305805092845924442e-01 9.906462049808939518e-01 -1.297792358327058693e-01 9.909135830524741229e-01 -1.316861210606479482e-01
3.000000000000000000e+00 9.818673800577101263e-01 -1.955182718322978075e-01 9.806449391291340856e-01 -1.951872807568360846e-01 9.806314404802768392e-01 -1.951220513317177552e-01 9.797044754700304781e-01 -1.943201680372116658e-01 9.806152100834033547e-01 -1.944030227008799183e-01
4.000000000000000000e+00 9.674038171650256590e-01 -2.591693398043595220e-01 9.657879093803034554e-01 -2.589133263915293082e-01 9.657641951010371706e-01 -2.588296273683877158e-01 9.647098320926048576e-01 -2.580611168248752585e-01 9.650596640232224077e-01 -2.577736144997979095e-01
5.000000000000000000e+00 9.488981372344347243e-01 -3.222370708414887264e-01 9.468155001522264858e-01 -3.215313788234606118e-01 9.467789378476874074e-01 -3.214310925512773864e-01 9.456862325246477852e-01 -3.206561576857492879e-01 9.476189625613916645e-01 -3.206215003846345502e-01
6.000000000000000000e+00 9.253777860879029982e-01 -3.845573046481271517e-01 9.237995464317720895e-01 -3.827761097427829773e-01 9.237493431847417780e-01 -3.826604766146568526e-01 9.225737150476114312e-01 -3.819267356907501410e-01 9.181046401820835978e-01 -3.824424058728111975e-01
7.000000000000000000e+00 8.966842765305318430e-01 -4.434759005362913231e-01 8.968057790626579040e-01 -4.424061662598119948e-01 8.967441709375136849e-01 -4.422793659018124379e-01 8.957705060527221264e-01 -4.415837967179963020e-01 8.967854877330804220e-01 -4.453337758084724429e-01
8.000000000000000000e+00 8.672780037879948001e-01 -4.994369977043481845e-01 8.659871019883733645e-01 -5.001201386610270028e-01 8.659118974317749906e-01 -4.999896250282930832e-01 8.651563151338018676e-01 -4.992478186108414429e-01 8.669575948076915228e-01 -5.011134614750829552e-01
9.000000000000000000e+00 8.335635391164167851e-01 -5.570555377008196141e-01 8.314489796637847263e-01 -5.557308034911475625e-01 8.313576183853087498e-01 -5.555968082009757891e-01 8.308008482506303860e-01 -5.547010397997538256e-01 8.333529624116560175e-01 -5.552764093317359428e-01
1.000000000000000000e+01 7.940251102150375218e-01 -6.100627790137113093e-01 7.933031858974987083e-01 -6.089382185182505847e-01 7.931996129699161457e-01 -6.088037012755577182e-01 7.923808515634118699e-01 -6.078018049376814336e-01 7.921885469414410297e-01 -6.076805873306722061e-01
1.100000000000000000e+01 7.528707938798696597e-01 -6.603177770717910677e-01 7.517675321868468874e-01 -6.594944327048264388e-01 7.516526990555779664e-01 -6.593638221469408922e-01 7.505993041166864055e-01 -6.585317288347219966e-01 7.500231705557022233e-01 -6.588620302118991523e-01
1.200000000000000000e+01 7.081035542897596846e-01 -7.082766642178286443e-01 7.070435637826213426e-01 -7.072142921645470093e-01 7.069194971927763582e-01 -7.070902404229820748e-01 7.060695467613250509e-01 -7.062411663970673548e-01 7.064747224850776997e-01 -7.066439939754415311e-01
1.300000000000000000e+01 6.601335326779792512e-01 -7.530313621647819478e-01 6.593129115178133492e-01 -7.519268284891603704e-01 6.591822799065079064e-01 -7.518120053553373205e-01 6.583479634707017913e-01 -7.507601677445259192e-01 6.586751466760629725e-01 -7.501813709454734358e-01
1.400000000000000000e+01 6.098737832914006285e-01 -7.941750509875974418e-01 6.087465555022781860e-01 -7.934503383577878877e-01 6.086120095624203419e-01 -7.933467676642419475e-01 6.076083048540280585e-01 -7.925313531076726425e-01 6.074853072336984239e-01 -7.923470037722877279e-01
1.500000000000000000e+01 5.568469198743313253e-01 -8.337061992441977543e-01 5.555297443565522242e-01 -8.315831822068580070e-01 5.553957225284160693e-01 -8.314918236276769292e-01 5.544992937416062251e-01 -8.309369417148055881e-01 5.550863311921911958e-01 -8.335001303752329616e-01
1.600000000000000000e+01 4.992254931041157362e-01 -8.673911954663452439e-01 4.999108106260518603e-01 -8.661076494995731956e-01 4.997802473162368808e-01 -8.660324513206436592e-01 4.990372666206618346e-01 -8.652777834261751178e-01 5.009118102329738198e-01 -8.670651086962430920e-01
1.700000000000000000e+01 4.432671918992309168e-01 -8.967976667442845162e-01 4.421894805660802619e-01 -8.969124788152896821e-01 4.420626279378165879e-01 -8.968508543416453538e-01 4.413657172522218453e-01 -8.958788302094827793e-01 4.451095396773750990e-01 -8.968887010123176573e-01
1.800000000000000000e+01 3.843307992474425672e-01 -9.254796939436883418e-01 3.825528012569631708e-01 -9.238916764864174569e-01 3.824371245194027602e-01 -9.238414639701159059e-01 3.817025224298439268e-01 -9.226681377232731629e-01 3.822148829723693297e-01 -9.182092274278944588e-01
1.900000000000000000e+01 3.220052752762804782e-01 -9.489796837565329657e-01 3.213026249389945299e-01 -9.468929283887801418e-01 3.212022839600887636e-01 -9.468563648402514854e-01 3.204264600765032722e-01 -9.457662580051038326e-01 3.204040610690203628e-01 -9.476848618676834146e-01
2.000000000000000000e+01 2.589367547386510759e-01 -9.674705445519866664e-01 2.586800719489869005e-01 -9.658502274845078839e-01 2.585963087267234561e-01 -9.658265107097094848e-01 2.578272226705926595e-01 -9.647752444611247258e-01 2.575505185664562768e-01 -9.651324512817126555e-01
