0.000000000000000000e+00 1.000000000058207661e+00 1.885313280072743135e-14 -1.508996755313088282e-19 1.885313280072743135e-14
1.000000000000000000e+00 9.093117666488979012e-01 1.645447347826485551e-01 3.899029327112657484e-02 1.645447347826485551e-01
2.000000000000000000e+00 1.124730993993580341e+00 1.526118046644696635e-01 -1.937032152127358131e-01 1.526118046644696635e-01
3.000000000000000000e+00 9.765798124309412742e-01 8.348757406318903229e-02 -2.107058350011357106e-01 8.348757406318903229e-02
4.000000000000000000e+00 9.702422494883649051e-01 1.548557838841052858e-01 -1.798929064752883278e-01 1.548557838841052858e-01
5.000000000000000000e+00 1.092610612977296114e+00 1.078349228702698559e-01 -3.214459298778820084e-01 1.078349228702698559e-01
6.000000000000000000e+00 1.066700736060738564e+00 9.342412519078821531e-02 -5.185380205366527662e-01 9.342412519078821531e-02
7.000000000000000000e+00 9.812012528709601611e-01 1.183018835092324306e-01 -6.205046634131576866e-01 1.183018835092324306e-01
8.000000000000000000e+00 8.606006473128218204e-01 1.109199636796599914e-01 -6.798906312615144998e-01 1.109199636796599914e-01
9.000000000000000000e+00 7.206205259717535228e-01 7.783811363886848633e-02 -7.009459666151087731e-01 7.783811363886848633e-02
1.000000000000000000e+01 6.060605752863921225e-01 5.418619139918242483e-02 -7.035961087385658175e-01 5.418619139918242483e-02
1.100000000000000000e+01 5.238589222426526248e-01 4.602322302504792406e-02 -7.079874604241922498e-01 4.602322302504792406e-02
1.200000000000000000e+01 4.621330513327848166e-01 4.538393793222887662e-02 -7.173763005121145397e-01 4.538393793222887662e-02
1.300000000000000000e+01 4.110894462355645373e-01 4.693501241657925538e-02 -7.348677649279125035e-01 4.693501241657925538e-02
1.400000000000000000e+01 3.656731153605505824e-01 5.892404287541615215e-02 -7.677540552977006882e-01 5.892404287541615215e-02
1.500000000000000000e+01 3.140523528127232566e-01 9.182667537001880376e-02 -8.177918627916369587e-01 9.182667537001880376e-02
1.600000000000000000e+01 2.404749531924608164e-01 1.108850865696975607e-01 -8.460046819236595184e-01 1.108850865696975607e-01
1.700000000000000000e+01 1.846647033744375221e-01 9.177632191094610425e-02 -8.222687427769415081e-01 9.177632191094610425e-02
1.800000000000000000e+01 1.582457016666012350e-01 7.023238314590503351e-02 -8.058805463078897446e-01 7.023238314590503351e-02
1.900000000000000000e+01 1.140276588055257889e-01 6.263563988297068952e-02 -7.891753977455664426e-01 6.263563988297068952e-02
2.000000000000000000e+01 6.890066114101500716e-02 7.211412049522727963e-02 -7.612960959668271244e-01 7.211412049522727963e-02
2.100000000000000000e+01 6.371657619092729874e-02 6.354825144864202635e-02 -7.087274257646640763e-01 6.354825144864202635e-02
2.200000000000000000e+01 1.761850710158796574e-01 1.302287098073681704e-01 -6.959488872307701968e-01 1.302287098073681704e-01
2.300000000000000000e+01 -1.076496613900985722e-01 1.631394249748176761e-01 -7.704394415923161432e-01 1.631394249748176761e-01
2.400000000000000000e+01 3.480433461372740567e+00 8.085675030872636171e+00 5.598620434817348723e+00 8.085675030872636171e+00
2.500000000000000000e+01 1.081127312086209713e-01 1.619199865727947996e-01 -8.015691209875512868e-01 1.619199865727947996e-01
2.600000000000000000e+01 -1.744477671668391849e-01 1.294320938786613640e-01 -6.936228686099639162e-01 1.294320938786613640e-01
2.700000000000000000e+01 -6.308693059418146731e-02 6.368876155955444096e-02 -7.091861244698520750e-01 6.368876155955444096e-02
2.800000000000000000e+01 -6.931123981757991714e-02 7.185498088781833159e-02 -7.615510433679446578e-01 7.185498088781833159e-02
2.900000000000000000e+01 -1.144352894759776973e-01 6.260029005285822068e-02 -7.893709033087361604e-01 6.260029005285822068e-02
3.000000000000000000e+01 -1.584958808925875928e-01 7.034576646778077647e-02 -8.059373512223828584e-01 7.034576646778077647e-02
3.100000000000000000e+01 -1.849013997707515955e-01 9.199758863683367427e-02 -8.224914348684251308e-01 9.199758863683367427e-02
3.200000000000000000e+01 -2.410423745823209174e-01 1.109034581499839522e-01 -8.460140606039203703e-01 1.109034581499839522e-01
3.300000000000000000e+01 -3.145192994270473719e-01 9.161788696537262466e-02 -8.174167666293215007e-01 9.161788696537262466e-02
3.400000000000000000e+01 -3.660063906572759151e-01 5.883508087467544112e-02 -7.674282259831670672e-01 5.883508087467544112e-02
3.500000000000000000e+01 -4.114447110623586923e-01 4.698146491890028975e-02 -7.346908242325298488e-01 4.698146491890028975e-02
3.600000000000000000e+01 -4.625444896955741569e-01 4.543747219582362773e-02 -7.172825270972680300e-01 4.543747219582362773e-02
3.700000000000000000e+01 -5.243825791985727847e-01 4.608868887933129099e-02 -7.079376789042726159e-01 4.608868887933129099e-02
3.800000000000000000e+01 -6.067847735248506069e-01 5.435058897020434571e-02 -7.035823743208311498e-01 5.435058897020434571e-02
3.900000000000000000e+01 -7.216109386354219168e-01 7.811759199375142848e-02 -7.008975638309493661e-01 7.811759199375142848e-02
4.000000000000000000e+01 -8.616388227092102170e-01 1.111672542517782025e-01 -6.795965159253682941e-01 1.111672542517782025e-01
4.100000000000000000e+01 -9.819489527726545930e-01 1.182883280547937371e-01 -6.199284992762841284e-01 1.182883280547937371e-01
4.200000000000000000e+01 -1.067245783400721848e+00 9.349282595228385062e-02 -5.174961281300056726e-01 9.349282595228385062e-02
4.300000000000000000e+01 -1.092197671066969633e+00 1.088835765747008660e-01 -3.196895654364197981e-01 1.088835765747008660e-01
4.400000000000000000e+01 -9.694278857787139714e-01 1.552253179006345962e-01 -1.799272909192950465e-01 1.552253179006345962e-01
4.500000000000000000e+01 -9.767598810731215053e-01 8.304622631744611183e-02 -2.107435314610484056e-01 8.304622631744611183e-02
4.600000000000000000e+01 -1.125373419024981558e+00 1.522818866234973145e-01 -1.918075840949313715e-01 1.522818866234973145e-01
