0.000000000000000000e+00 9.959156293282614980e-01 0.000000000000000000e+00 9.999062157256585204e-01 0.000000000000000000e+00 1.000000002467582139e+00 0.000000000000000000e+00 9.999859505192577602e-01 0.000000000000000000e+00 9.998988526148189226e-01 0.000000000000000000e+00
5.000000000000000000e-01 9.555443266383902845e-01 1.871609742273595001e-01 9.615100042585588147e-01 1.117906033786056630e-01 9.899008522713094171e-01 6.985263737581294541e-02 9.978900601863289754e-01 6.436867473439289444e-02 9.970044914879079290e-01 6.444820551539265363e-02
1.000000000000000000e+00 1.094913117914225076e+00 5.420415245933003778e-02 1.028015386627820327e+00 7.079459731512563470e-02 9.776452068400629525e-01 1.279669203963614832e-01 9.916794092822358575e-01 1.283642639895767046e-01 9.905864736949315796e-01 1.277060783122934695e-01
1.500000000000000000e+00 1.045264402646936208e+00 3.401825344244619465e-01 1.014742195674311231e+00 2.677386914091127723e-01 9.684897236997814796e-01 1.898363076353370982e-01 9.815197012560654688e-01 1.917804172916743877e-01 9.805940035535041233e-01 1.906694925118983253e-01
2.000000000000000000e+00 9.559243968889614695e-01 3.470794158684442077e-01 9.709265427054493136e-01 2.979188914757787687e-01 9.503607722682783088e-01 2.433929242594070064e-01 9.675512231613309089e-01 2.543716619336968687e-01 9.664999139223015012e-01 2.522773219741877848e-01
2.500000000000000000e+00 9.842472890236860783e-01 3.202445440104850771e-01 9.831957245091419439e-01 3.202029187973179369e-01 9.421569828624580811e-01 3.004552072677532104e-01 9.498439383901488009e-01 3.161000251461185684e-01 9.486770040560629225e-01 3.133203701866319468e-01
3.000000000000000000e+00 8.192464406754159656e-01 4.576339310247420911e-01 8.485024073343387929e-01 4.420998229716165406e-01 9.212538150090713307e-01 3.665208056542649251e-01 9.285913355937616132e-01 3.768561568783335702e-01 9.276818362975500776e-01 3.723632381547494208e-01
3.500000000000000000e+00 6.559622046051665212e-01 3.307231266346825072e-01 7.069741512266822792e-01 3.588047314273740684e-01 8.918821012862150344e-01 4.239477704208118314e-01 9.038427480727638796e-01 4.366565460144037347e-01 9.030050720573907785e-01 4.291535957091682785e-01
4.000000000000000000e+00 6.125810842030807724e-01 -5.758606837245294763e-02 6.746513859723107798e-01 2.090537984291101214e-01 8.638843947093918230e-01 4.786577651146921020e-01 8.755417752134158071e-01 4.957325957413676876e-01 8.783603065675138488e-01 4.817202670118461150e-01
4.500000000000000000e+00 7.737235560390280931e-01 1.704342912967963808e-01 7.671559145048858497e-01 2.636972996300235850e-01 8.338192117084883836e-01 5.345426499152531319e-01 8.433493563236178492e-01 5.546610246061404181e-01 8.619239400030688225e-01 5.357289759298146103e-01
5.000000000000000000e+00 4.024548169647714779e-01 2.419244915435115606e-01 6.317464821014974197e-01 3.889744774317352993e-01 8.002301839482646173e-01 5.892358433798814410e-01 8.052518117913649576e-01 6.134319492398730977e-01 8.388364758120825382e-01 6.068949108788728175e-01
5.500000000000000000e+00 7.407647299567383659e-01 5.632791176465300476e-01 7.636532075246115214e-01 5.727413967397213534e-01 7.640129338860744967e-01 6.404604763826104996e-01 7.596172814213478786e-01 6.691339967789478038e-01 7.984658578977599230e-01 6.934034223423649612e-01
6.000000000000000000e+00 6.410647041816817104e-01 7.608039780414581621e-01 6.920827994516323134e-01 7.470128493828406269e-01 7.268895182872563421e-01 6.870896583372503308e-01 7.091661613470395809e-01 7.182684238766192664e-01 7.121553342717181767e-01 7.584636377809645946e-01
6.500000000000000000e+00 2.508625422988230991e-01 5.217117600068875705e-01 4.198638397672074807e-01 6.381170343157807068e-01 6.888327869804002912e-01 7.279589354679726343e-01 6.585275292863345120e-01 7.632037344319738681e-01 6.425955829383959150e-01 7.711720775616786039e-01
7.000000000000000000e+00 6.946559259674830455e-01 6.953514299456897696e-01 6.968457933930891635e-01 7.513880233806105036e-01 6.521954753051034670e-01 7.614417779294094801e-01 6.052541860835771725e-01 8.104321334541012556e-01 6.296895257589825157e-01 8.188042411541174292e-01
7.500000000000000000e+00 7.491818761080671907e-01 1.046799194345289674e+00 7.190628087902173338e-01 9.907700146001318098e-01 6.214840114996915688e-01 7.898837096044953876e-01 5.390289780139828624e-01 8.596191071893559688e-01 6.284179684415986955e-01 9.640710362444888659e-01
8.000000000000000000e+00 1.011090494634615755e+00 8.467249517316252083e-01 1.059498374748726102e+00 1.015248269083260713e+00 5.945898433379999126e-01 8.309389172060998030e-01 4.526014119184325613e-01 8.982943272582739613e-01 5.594652909928420348e-01 1.005904035032114674e+00
8.500000000000000000e+00 1.032405901947638593e+00 1.136782433141917181e+00 8.852725004428636524e-01 1.056593936295251668e+00 5.501211330856410342e-01 8.400083816037761109e-01 3.527050610776501505e-01 9.091448374038495484e-01 1.699401346686886805e-01 1.011274819331388075e+00
9.000000000000000000e+00 6.871259422230374669e-01 1.205195093510346593e+00 6.849428425052918046e-01 1.135343360162926363e+00 5.192914040776824836e-01 8.575559310686604597e-01 2.594242942210299718e-01 8.847470782135228307e-01 2.287061483342052726e-01 1.070942755212844100e+00
