1.000000000000000048e-04 1.000000000000000000e+01 1.176300273410000097e+00
1.000000000000000048e-04 1.500000000000000000e+01 8.960826533500000357e-01
1.000000000000000048e-04 2.000000000000000000e+01 1.069625127409999932e+00
1.000000000000000048e-04 2.500000000000000000e+01 9.551580184210000102e-01
1.000000000000000048e-04 3.000000000000000000e+01 1.029611053650000052e+00
1.000000000000000048e-04 3.500000000000000000e+01 9.816006196769999637e-01
1.000000000000000048e-04 4.000000000000000000e+01 1.011277552229999932e+00
1.000000000000000048e-04 4.500000000000000000e+01 9.935250932600000473e-01
1.000000000000000048e-04 5.000000000000000000e+01 1.003565217920000086e+00
1.000000000000000048e-04 5.500000000000000000e+01 9.981322791869999822e-01
1.000000000000000048e-04 6.000000000000000000e+01 1.000890463189999968e+00
1.000000000000000048e-04 6.500000000000000000e+01 9.995572137199999485e-01
1.000000000000000048e-04 7.000000000000000000e+01 1.000159242240000079e+00
1.000000000000000048e-04 7.500000000000000000e+01 9.999006486939999716e-01
1.000000000000000048e-04 8.000000000000000000e+01 1.000004097859999996e+00
1.000000000000000048e-04 8.500000000000000000e+01 9.999646687480000518e-01
1.000000000000000048e-04 9.000000000000000000e+01 9.999786169269999636e-01
1.000000000000000048e-04 9.500000000000000000e+01 9.999738979619999801e-01
1.000000000000000048e-04 1.000000000000000000e+02 9.999753717599999536e-01
1.000000000000000021e-03 1.000000000000000000e+01 1.161427952559999977e+00
1.000000000000000021e-03 1.500000000000000000e+01 9.154941776030000034e-01
1.000000000000000021e-03 2.000000000000000000e+01 1.048820984920000088e+00
1.000000000000000021e-03 2.500000000000000000e+01 9.746636183000000342e-01
1.000000000000000021e-03 3.000000000000000000e+01 1.013312660630000028e+00
1.000000000000000021e-03 3.500000000000000000e+01 9.939909443840000414e-01
1.000000000000000021e-03 4.000000000000000000e+01 1.002732599200000019e+00
1.000000000000000021e-03 4.500000000000000000e+01 9.989906089260000011e-01
1.000000000000000021e-03 5.000000000000000000e+01 1.000396158170000049e+00
1.000000000000000021e-03 5.500000000000000000e+01 9.998881940889999820e-01
1.000000000000000021e-03 6.000000000000000000e+01 1.000040320759999934e+00
1.000000000000000021e-03 6.500000000000000000e+01 9.999927325020000479e-01
1.000000000000000021e-03 7.000000000000000000e+01 1.000003125829999950e+00
1.000000000000000021e-03 7.500000000000000000e+01 9.999998923309999510e-01
1.000000000000000021e-03 8.000000000000000000e+01 1.000000232050000104e+00
1.000000000000000021e-03 8.500000000000000000e+01 1.000000035970000090e+00
1.000000000000000021e-03 9.000000000000000000e+01 1.000000020329999906e+00
1.000000000000000021e-03 9.500000000000000000e+01 1.000000005550000015e+00
1.000000000000000021e-03 1.000000000000000000e+02 1.000000001869999933e+00
1.131000000000000061e-03 1.000000000000000000e+01 1.159371343799999954e+00
1.131000000000000061e-03 1.500000000000000000e+01 9.180038253390000458e-01
1.131000000000000061e-03 2.000000000000000000e+01 1.046368988340000028e+00
1.131000000000000061e-03 2.500000000000000000e+01 9.766923472349999802e-01
1.131000000000000061e-03 3.000000000000000000e+01 1.011859003529999912e+00
1.131000000000000061e-03 3.500000000000000000e+01 9.949024999340000397e-01
1.131000000000000061e-03 4.000000000000000000e+01 1.002229880120000027e+00
1.131000000000000061e-03 4.500000000000000000e+01 9.992350816080000087e-01
1.131000000000000061e-03 5.000000000000000000e+01 1.000291177390000064e+00
1.131000000000000061e-03 5.500000000000000000e+01 9.999280508350000263e-01
1.131000000000000061e-03 6.000000000000000000e+01 1.000026929009999899e+00
1.131000000000000061e-03 6.500000000000000000e+01 9.999967200139999735e-01
1.131000000000000061e-03 7.000000000000000000e+01 1.000002072600000069e+00
1.131000000000000061e-03 7.500000000000000000e+01 1.000000139509999997e+00
1.131000000000000061e-03 8.000000000000000000e+01 1.000000180490000057e+00
1.131000000000000061e-03 8.500000000000000000e+01 1.000000045549999994e+00
1.131000000000000061e-03 9.000000000000000000e+01 1.000000018739999996e+00
1.131000000000000061e-03 9.500000000000000000e+01 1.000000005780000034e+00
1.131000000000000061e-03 1.000000000000000000e+02 1.000000001839999930e+00
1.000000000000000021e-02 1.000000000000000000e+01 1.067224974019999939e+00
1.000000000000000021e-02 1.500000000000000000e+01 9.604792777120000347e-01
1.000000000000000021e-02 2.000000000000000000e+01 1.005535386250000052e+00
1.000000000000000021e-02 2.500000000000000000e+01 1.012630763500000031e+00
1.000000000000000021e-02 3.000000000000000000e+01 9.994702542850000260e-01
1.000000000000000021e-02 3.500000000000000000e+01 9.949629444049999938e-01
1.000000000000000021e-02 4.000000000000000000e+01 1.000165624479999904e+00
1.000000000000000021e-02 4.500000000000000000e+01 1.001924075640000078e+00
1.000000000000000021e-02 5.000000000000000000e+01 1.000059369279999943e+00
1.000000000000000021e-02 5.500000000000000000e+01 9.994445451010000037e-01
1.000000000000000021e-02 6.000000000000000000e+01 9.999767965029999761e-01
1.000000000000000021e-02 6.500000000000000000e+01 1.000138546649999904e+00
1.000000000000000021e-02 7.000000000000000000e+01 1.000010520520000057e+00
