7.21e-08 1.23e-07 2.06e-07 3.39e-07 5.47e-07 8.68e-07 1.35e-06 2.07e-06 3.11e-06 4.59e-06 6.65e-06 9.46e-06 1.32e-05 1.81e-05 2.45e-05 3.24e-05 4.21e-05 5.37e-05 6.74e-05 8.30e-05 1.00e-04 1.19e-04 1.39e-04 1.59e-04 1.79e-04 1.98e-04 2.15e-04 2.29e-04 2.39e-04 2.46e-04 2.48e-04 2.46e-04 2.39e-04 2.29e-04 2.15e-04 1.98e-04 1.79e-04 1.59e-04 1.39e-04 1.19e-04 1.00e-04 8.30e-05 6.74e-05 5.37e-05 4.21e-05 3.24e-05 2.45e-05 1.81e-05 1.32e-05 9.46e-06 6.65e-06 4.59e-06 3.11e-06 2.07e-06 1.35e-06 8.68e-07 5.47e-07 3.39e-07 2.06e-07 1.23e-07
9.08e-08 1.55e-07 2.59e-07 4.27e-07 6.89e-07 1.09e-06 1.70e-06 2.61e-06 3.91e-06 5.78e-06 8.37e-06 1.19e-05 1.66e-05 2.28e-05 3.08e-05 4.08e-05 5.30e-05 6.77e-05 8.48e-05 1.04e-04 1.26e-04 1.50e-04 1.75e-04 2.00e-04 2.25e-04 2.49e-04 2.70e-04 2.88e-04 3.01e-04 3.09e-04 3.12e-04 3.09e-04 3.01e-04 2.88e-04 2.70e-04 2.49e-04 2.25e-04 2.00e-04 1.75e-04 1.50e-04 1.26e-04 1.04e-04 8.48e-05 6.77e-05 5.30e-05 4.08e-05 3.08e-05 2.28e-05 1.66e-05 1.19e-05 8.37e-06 5.78e-06 3.91e-06 2.61e-06 1.70e-06 1.09e-06 6.89e-07 4.27e-07 2.59e-07 1.55e-07
1.12e-07 1.90e-07 3.19e-07 5.24e-07 8.47e-07 1.34e-06 2.09e-06 3.20e-06 4.81e-06 7.10e-06 1.03e-05 1.46e-05 2.05e-05 2.81e-05 3.78e-05 5.01e-05 6.51e-05 8.32e-05 1.04e-04 1.28e-04 1.55e-04 1.84e-04 2.15e-04 2.46e-04 2.77e-04 3.06e-04 3.32e-04 3.54e-04 3.70e-04 3.80e-04 3.84e-04 3.80e-04 3.70e-04 3.54e-04 3.32e-04 3.06e-04 2.77e-04 2.46e-04 2.15e-04 1.84e-04 1.55e-04 1.28e-04 1.04e-04 8.32e-05 6.51e-05 5.01e-05 3.78e-05 2.81e-05 2.05e-05 1.46e-05 1.03e-05 7.10e-06 4.81e-06 3.20e-06 2.09e-06 1.34e-06 8.47e-07 5.24e-07 3.19e-07 1.90e-07
1.34e-07 2.28e-07 3.82e-07 6.29e-07 1.02e-06 1.61e-06 2.51e-06 3.84e-06 5.77e-06 8.51e-06 1.23e-05 1.76e-05 2.45e-05 3.37e-05 4.54e-05 6.01e-05 7.81e-05 9.97e-05 1.25e-04 1.54e-04 1.86e-04 2.21e-04 2.58e-04 2.95e-04 3.32e-04 3.67e-04 3.98e-04 4.24e-04 4.44e-04 4.56e-04 4.60e-04 4.56e-04 4.44e-04 4.24e-04 3.98e-04 3.67e-04 3.32e-04 2.95e-04 2.58e-04 2.21e-04 1.86e-04 1.54e-04 1.25e-04 9.97e-05 7.81e-05 6.01e-05 4.54e-05 3.37e-05 2.45e-05 1.76e-05 1.23e-05 8.51e-06 5.77e-06 3.84e-06 2.51e-06 1.61e-06 1.02e-06 6.29e-07 3.82e-07 2.28e-07
1.57e-07 2.67e-07 4.47e-07 7.36e-07 1.19e-06 1.89e-06 2.94e-06 4.49e-06 6.75e-06 9.97e-06 1.44e-05 2.06e-05 2.87e-05 3.94e-05 5.31e-05 7.03e-05 9.14e-05 1.17e-04 1.46e-04 1.80e-04 2.18e-04 2.59e-04 3.02e-04 3.46e-04 3.89e-04 4.30e-04 4.66e-04 4.97e-04 5.20e-04 5.34e-04 5.39e-04 5.34e-04 5.20e-04 4.97e-04 4.66e-04 4.30e-04 3.89e-04 3.46e-04 3.02e-04 2.59e-04 2.18e-04 1.80e-04 1.46e-04 1.17e-04 9.14e-05 7.03e-05 5.31e-05 3.94e-05 2.87e-05 2.06e-05 1.44e-05 9.97e-06 6.75e-06 4.49e-06 2.94e-06 1.89e-06 1.19e-06 7.36e-07 4.47e-07 2.67e-07
1.79e-07 3.05e-07 5.11e-07 8.41e-07 1.36e-06 2.15e-06 3.36e-06 5.14e-06 7.72e-06 1.14e-05 1.65e-05 2.35e-05 3.28e-05 4.50e-05 6.07e-05 8.04e-05 1.04e-04 1.33e-04 1.67e-04 2.06e-04 2.49e-04 2.96e-04 3.45e-04 3.95e-04 4.44e-04 4.91e-04 5.33e-04 5.67e-04 5.94e-04 6.10e-04 6.15e-04 6.10e-04 5.94e-04 5.67e-04 5.33e-04 4.91e-04 4.44e-04 3.95e-04 3.45e-04 2.96e-04 2.49e-04 2.06e-04 1.67e-04 1.33e-04 1.04e-04 8.04e-05 6.07e-05 4.50e-05 3.28e-05 2.35e-05 1.65e-05 1.14e-05 7.72e-06 5.14e-06 3.36e-06 2.15e-06 1.36e-06 8.41e-07 5.11e-07 3.05e-07
2.00e-07 3.40e-07 5.70e-07 9.38e-07 1.51e-06 2.40e-06 3.74e-06 5.73e-06 8.61e-06 1.27e-05 1.84e-05 2.62e-05 3.66e-05 5.02e-05 6.77e-05 8.96e-05 1.17e-04 1.49e-04 1.87e-04 2.30e-04 2.78e-04 3.30e-04 3.85e-04 4.41e-04 4.96e-04 5.47e-04 5.94e-04 6.33e-04 6.62e-04 6.80e-04 6.86e-04 6.80e-04 6.62e-04 6.33e-04 5.94e-04 5.47e-04 4.96e-04 4.41e-04 3.85e-04 3.30e-04 2.78e-04 2.30e-04 1.87e-04 1.49e-04 1.17e-04 8.96e-05 6.77e-05 5.02e-05 3.66e-05 2.62e-05 1.84e-05 1.27e-05 8.61e-06 5.73e-06 3.74e-06 2.40e-06 1.51e-06 9.38e-07 5.70e-07 3.40e-07
2.17e-07 3.71e-07 6.21e-07 1.02e-06 1.65e-06 2.62e-06 4.08e-06 6.24e-06 9.37e-06 1.38e-05 2.00e-05 2.85e-05 3.98e-05 5.47e-05 7.37e-05 9.76e-05 1.27e-04 1.62e-04 2.03e-04 2.50e-04 3.02e-04 3.59e-04 4.19e-04 4.80e-04 5.39e-04 5.96e-04 6.47e-04 6.89e-04 7.21e-04 7.40e-04 7.47e-04 7.40e-04 7.21e-04 6.89e-04 6.47e-04 5.96e-04 5.39e-04 4.80e-04 4.19e-04 3.59e-04 3.02e-04 2.50e-04 2.03e-04 1.62e-04 1.27e-04 9.76e-05 7.37e-05 5.47e-05 3.98e-05 2.85e-05 2.00e-05 1.38e-05 9.37e-06 6.24e-06 4.08e-06 2.62e-06 1.65e-06 1.02e-06 6.21e-07 3.71e-07
2.31e-07 3.94e-07 6.59e-07 1.08e-06 1.75e-06 2.78e-06 4.33e-06 6.62e-06 9.95e-06 1.47e-05 2.13e-05 3.03e-05 4.23e-05 5.81e-05 7.83e-05 1.04e-04 1.35e-04 1.72e-04 2.16e-04 2.66e-04 3.21e-04 3.81e-04 4.45e-04 5.10e-04 5.73e-04 6.33e-04 6.87e-04 7.32e-04 7.66e-04 7.87e-04 7.94e-04 7.87e-04 7.66e-04 7.32e-04 6.87e-04 6.33e-04 5.73e-04 5.10e-04 4.45e-04 3.81e-04 3.21e-04 2.66e-04 2.16e-04 1.72e-04 1.35e-04 1.04e-04 7.83e-05 5.81e-05 4.23e-05 3.03e-05 2.13e-05 1.47e-05 9.95e-06 6.62e-06 4.33e-06 2.78e-06 1.75e-06 1.08e-06 6.59e-07 3.94e-07
2.39e-07 4.08e-07 6.84e-07 1.12e-06 1.82e-06 2.88e-06 4.49e-06 6.87e-06 1.03e-05 1.52e-05 2.21e-05 3.14e-05 4.39e-05 6.03e-05 8.12e-05 1.08e-04 1.40e-04 1.78e-04 2.24e-04 2.75e-04 3.33e-04 3.96e-04 4.61e-04 5.28e-04 5.94e-04 6.57e-04 7.12e-04 7.59e-04 7.94e-04 8.16e-04 8.23e-04 8.16e-04 7.94e-04 7.59e-04 7.12e-04 6.57e-04 5.94e-04 5.28e-04 4.61e-04 3.96e-04 3.33e-04 2.75e-04 2.24e-04 1.78e-04 1.40e-04 1.08e-04 8.12e-05 6.03e-05 4.39e-05 3.14e-05 2.21e-05 1.52e-05 1.03e-05 6.87e-06 4.49e-06 2.88e-06 1.82e-06 1.12e-06 6.84e-07 4.08e-07
2.42e-07 4.13e-07 6.92e-07 1.14e-06 1.84e-06 2.92e-06 4.55e-06 6.95e-06 1.04e-05 1.54e-05 2.23e-05 3.18e-05 4.44e-05 6.10e-05 8.22e-05 1.09e-04 1.41e-04 1.81e-04 2.26e-04 2.79e-04 3.37e-04 4.00e-04 4.67e-04 5.35e-04 6.02e-04 6.65e-04 7.21e-04 7.68e-04 8.04e-04 8.26e-04 8.33e-04 8.26e-04 8.04e-04 7.68e-04 7.21e-04 6.65e-04 6.02e-04 5.35e-04 4.67e-04 4.00e-04 3.37e-04 2.79e-04 2.26e-04 1.81e-04 1.41e-04 1.09e-04 8.22e-05 6.10e-05 4.44e-05 3.18e-05 2.23e-05 1.54e-05 1.04e-05 6.95e-06 4.55e-06 2.92e-06 1.84e-06 1.14e-06 6.92e-07 4.13e-07
2.39e-07 4.08e-07 6.84e-07 1.12e-06 1.82e-06 2.88e-06 4.49e-06 6.87e-06 1.03e-05 1.52e-05 2.21e-05 3.14e-05 4.39e-05 6.03e-05 8.12e-05 1.08e-04 1.40e-04 1.78e-04 2.24e-04 2.75e-04 3.33e-04 3.96e-04 4.61e-04 5.28e-04 5.94e-04 6.57e-04 7.12e-04 7.59e-04 7.94e-04 8.16e-04 8.23e-04 8.16e-04 7.94e-04 7.59e-04 7.12e-04 6.57e-04 5.94e-04 5.28e-04 4.61e-04 3.96e-04 3.33e-04 2.75e-04 2.24e-04 1.78e-04 1.40e-04 1.08e-04 8.12e-05 6.03e-05 4.39e-05 3.14e-05 2.21e-05 1.52e-05 1.03e-05 6.87e-06 4.49e-06 2.88e-06 1.82e-06 1.12e-06 6.84e-07 4.08e-07
2.31e-07 3.94e-07 6.59e-07 1.08e-06 1.75e-06 2.78e-06 4.33e-06 6.62e-06 9.95e-06 1.47e-05 2.13e-05 3.03e-05 4.23e-05 5.81e-05 7.83e-05 1.04e-04 1.35e-04 1.72e-04 2.16e-04 2.66e-04 3.21e-04 3.81e-04 4.45e-04 5.10e-04 5.73e-04 6.33e-04 6.87e-04 7.32e-04 7.66e-04 7.87e-04 7.94e-04 7.87e-04 7.66e-04 7.32e-04 6.87e-04 6.33e-04 5.73e-04 5.10e-04 4.45e-04 3.81e-04 3.21e-04 2.66e-04 2.16e-04 1.72e-04 1.35e-04 1.04e-04 7.83e-05 5.81e-05 4.23e-05 3.03e-05 2.13e-05 1.47e-05 9.95e-06 6.62e-06 4.33e-06 2.78e-06 1.75e-06 1.08e-06 6.59e-07 3.94e-07
