0.00e+00 0 0 0 0 0 0 0 0 0 0 1.07e-07 0 0 0 0 0 0 0 1.07e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.07e-07 0 0 0 0 0 0 0 1.07e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.07e-07 0 0 0 0 0 0 0 1.07e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.08e-07 0 0 0 0 0 0 0 1.08e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.09e-07 0 0 0 0 0 0 0 1.09e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.11e-07 0 0 0 0 0 0 0 1.11e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.13e-07 0 0 0 0 0 0 0 1.13e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.15e-07 0 0 0 0 0 0 0 1.15e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.18e-07 0 0 0 0 0 0 0 1.18e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.22e-07 0 0 0 0 0 0 0 1.22e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.26e-07 0 0 0 0 0 0 0 1.26e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.30e-07 0 0 0 0 0 0 0 1.30e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.35e-07 0 0 0 0 0 0 0 1.35e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.41e-07 0 0 0 0 0 0 0 1.41e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.48e-07 0 0 0 0 0 0 0 1.48e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.56e-07 0 0 0 0 0 0 0 1.56e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.65e-07 0 0 0 0 0 0 0 1.65e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.76e-07 0 0 0 0 0 0 0 1.76e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.88e-07 0 0 0 0 0 0 0 1.88e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 2.03e-07 0 0 0 0 0 0 0 2.03e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 2.19e-07 0 0 0 0 0 0 0 2.19e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 2.39e-07 0 0 0 0 0 0 0 2.39e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 2.63e-07 0 0 0 0 0 0 0 2.63e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 2.91e-07 0 0 0 0 0 0 0 2.91e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 3.25e-07 0 0 0 0 0 0 0 3.25e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 3.67e-07 0 0 0 0 0 0 0 3.67e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 4.20e-07 0 1.60e-09 5.74e-09 8.78e-09 5.74e-09 1.60e-09 0 4.20e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 4.90e-07 1.25e-09 1.39e-08 5.00e-08 7.65e-08 5.00e-08 1.39e-08 1.25e-09 4.90e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 5.91e-07 1.04e-08 1.04e-07 3.71e-07 5.68e-07 3.71e-07 1.04e-07 1.04e-08 5.91e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 7.59e-07 7.61e-08 6.55e-07 2.35e-06 3.59e-06 2.35e-06 6.55e-07 7.61e-08 7.59e-07 0 0 0 0 0 0 0 0 0 0 0.00e+00
0.00e+00 0 0 0 0 0 0 0 0 0 0 1.07e-06 4.27e-07 3.53e-06 1.26e-05 1.94e-05 1.26e-05 3.53e-06 4.27e-07 1.07e-06 0 0 0 0 0 0 0 0 0 0 0.00e+00
