5.000000000000000240e-05 1.000000000000000000e+02 1.497147436279999910e+00
5.000000000000000240e-05 2.857142857142857295e+01 1.008261190520000072e+00
5.000000000000000240e-05 1.666666666666666785e+01 1.036058792129999961e+00
5.000000000000000240e-05 1.176470588235294201e+01 9.957239476960000335e-01
5.000000000000000240e-05 9.090909090909091717e+00 9.958975551359999789e-01
5.000000000000000240e-05 7.407407407407407440e+00 9.959084955129999805e-01
5.000000000000000240e-05 6.250000000000000000e+00 9.959181768649999489e-01
5.000000000000000240e-05 5.405405405405405261e+00 9.959112303289999746e-01
5.000000000000000240e-05 4.761904761904761862e+00 9.959172136870000358e-01
5.000000000000000240e-05 4.255319148936170137e+00 9.959120680059999620e-01
5.000000000000000240e-05 3.846153846153846256e+00 9.959166436320000537e-01
5.000000000000000240e-05 3.508771929824561209e+00 9.959125919650000380e-01
5.000000000000000240e-05 3.225806451612903025e+00 9.959162812330000225e-01
5.000000000000000240e-05 2.985074626865671821e+00 9.959129484569999580e-01
5.000000000000000240e-05 2.777777777777777679e+00 9.959160326770000182e-01
5.000000000000000240e-05 2.597402597402597380e+00 9.959132059109999657e-01
5.000000000000000240e-05 2.439024390243902385e+00 9.959158525000000317e-01
5.000000000000000240e-05 2.298850574712643535e+00 9.959134002370000349e-01
5.000000000000000240e-05 2.173913043478260754e+00 9.959157163139999991e-01
5.000000000000000240e-05 2.061855670103092564e+00 9.959135519649999768e-01
5.000000000000000240e-05 1.960784313725490113e+00 9.959156099749999491e-01
5.000000000000000240e-05 1.869158878504672883e+00 9.959136736400000522e-01
5.000000000000000240e-05 1.785714285714285809e+00 9.959155247569999592e-01
5.000000000000000240e-05 1.709401709401709324e+00 9.959137733449999752e-01
5.000000000000000240e-05 1.639344262295082011e+00 9.959154550050000054e-01
5.000000000000000240e-05 1.574803149606299302e+00 9.959138565120000397e-01
5.000000000000000240e-05 1.515151515151515138e+00 9.959153968989999939e-01
5.000000000000000240e-05 1.459854014598540140e+00 9.959139269260000038e-01
5.000000000000000240e-05 1.408450704225352013e+00 9.959153477740000371e-01
5.000000000000000240e-05 1.360544217687074786e+00 9.959139873010000032e-01
5.000000000000000240e-05 1.315789473684210620e+00 9.959153057139999987e-01
5.000000000000000240e-05 1.273885350318471277e+00 9.959140396360000036e-01
5.000000000000000240e-05 1.234567901234567833e+00 9.959152693089999842e-01
5.000000000000000240e-05 1.197604790419161569e+00 9.959140854329999737e-01
5.000000000000000240e-05 1.162790697674418672e+00 9.959152374980000388e-01
5.000000000000000240e-05 1.129943502824858781e+00 9.959141258410000308e-01
5.000000000000000240e-05 1.098901098901098994e+00 9.959152094680000511e-01
5.000000000000000240e-05 1.069518716577540163e+00 9.959141617569999827e-01
5.000000000000000240e-05 1.041666666666666741e+00 9.959151845870000130e-01
5.000000000000000240e-05 1.015228426395939021e+00 9.959141938879999545e-01
5.000000000000000240e-05 1.000000000000000000e+00 9.959151666109999912e-01
1.000000000000000048e-04 1.000000000000000000e+02 1.499983656499999984e+00
1.000000000000000048e-04 2.857142857142857295e+01 1.023828192959999939e+00
1.000000000000000048e-04 1.666666666666666785e+01 1.038347684699999940e+00
1.000000000000000048e-04 1.176470588235294201e+01 9.998978965589999657e-01
1.000000000000000048e-04 9.090909090909091717e+00 9.999080103980000356e-01
1.000000000000000048e-04 7.407407407407407440e+00 9.999027295269999893e-01
1.000000000000000048e-04 6.250000000000000000e+00 9.999078976020000509e-01
1.000000000000000048e-04 5.405405405405405261e+00 9.999036420400000402e-01
1.000000000000000048e-04 4.761904761904761862e+00 9.999072638489999720e-01
1.000000000000000048e-04 4.255319148936170137e+00 9.999041247209999872e-01
1.000000000000000048e-04 3.846153846153846256e+00 9.999068940790000193e-01
1.000000000000000048e-04 3.508771929824561209e+00 9.999044222330000231e-01
1.000000000000000048e-04 3.225806451612903025e+00 9.999066552830000454e-01
1.000000000000000048e-04 2.985074626865671821e+00 9.999046222630000313e-01
1.000000000000000048e-04 2.777777777777777679e+00 9.999064894079999766e-01
1.000000000000000048e-04 2.597402597402597380e+00 9.999047653739999708e-01
1.000000000000000048e-04 2.439024390243902385e+00 9.999063679099999824e-01
1.000000000000000048e-04 2.298850574712643535e+00 9.999048725839999596e-01
1.000000000000000048e-04 2.173913043478260754e+00 9.999062752820000455e-01
1.000000000000000048e-04 2.061855670103092564e+00 9.999049557800000487e-01
1.000000000000000048e-04 1.960784313725490113e+00 9.999062024299999463e-01
1.000000000000000048e-04 1.869158878504672883e+00 9.999050221580000342e-01
1.000000000000000048e-04 1.785714285714285809e+00 9.999061436880000153e-01
1.000000000000000048e-04 1.709401709401709324e+00 9.999050763169999856e-01
1.000000000000000048e-04 1.639344262295082011e+00 9.999060953489999903e-01
1.000000000000000048e-04 1.574803149606299302e+00 9.999051213259999571e-01
1.000000000000000048e-04 1.515151515151515138e+00 9.999060548960000405e-01
1.000000000000000048e-04 1.459854014598540140e+00 9.999051593140000360e-01
1.000000000000000048e-04 1.408450704225352013e+00 9.999060205559999748e-01
1.000000000000000048e-04 1.360544217687074786e+00 9.999051917960000146e-01
1.000000000000000048e-04 1.315789473684210620e+00 9.999059910480000424e-01
1.000000000000000048e-04 1.273885350318471277e+00 9.999052198840000516e-01
1.000000000000000048e-04 1.234567901234567833e+00 9.999059654270000541e-01
1.000000000000000048e-04 1.197604790419161569e+00 9.999052444099999493e-01
1.000000000000000048e-04 1.162790697674418672e+00 9.999059429740000393e-01
1.000000000000000048e-04 1.129943502824858781e+00 9.999052660089999822e-01
1.000000000000000048e-04 1.098901098901098994e+00 9.999059231389999525e-01
1.000000000000000048e-04 1.069518716577540163e+00 9.999052851740000136e-01
1.000000000000000048e-04 1.041666666666666741e+00 9.999059054910000022e-01
1.000000000000000048e-04 1.015228426395939021e+00 9.999053022930000090e-01
1.000000000000000048e-04 1.000000000000000000e+00 9.999058927160000554e-01
1.000000000000000021e-03 1.000000000000000000e+02 1.500000000060000005e+00
1.000000000000000021e-03 2.857142857142857295e+01 1.119805051730000001e+00
1.000000000000000021e-03 1.666666666666666785e+01 1.024558868930000033e+00
1.000000000000000021e-03 1.176470588235294201e+01 1.000000304979999921e+00
1.000000000000000021e-03 9.090909090909091717e+00 1.000000004229999906e+00
1.000000000000000021e-03 7.407407407407407440e+00 1.000000005229999989e+00
1.000000000000000021e-03 6.250000000000000000e+00 1.000000006420000087e+00
1.000000000000000021e-03 5.405405405405405261e+00 1.000000005960000049e+00
1.000000000000000021e-03 4.761904761904761862e+00 1.000000006210000070e+00
1.000000000000000021e-03 4.255319148936170137e+00 1.000000005480000009e+00
1.000000000000000021e-03 3.846153846153846256e+00 1.000000005430000005e+00
1.000000000000000021e-03 3.508771929824561209e+00 1.000000004719999946e+00
1.000000000000000021e-03 3.225806451612903025e+00 1.000000004599999937e+00
1.000000000000000021e-03 2.985074626865671821e+00 1.000000003980000107e+00
1.000000000000000021e-03 2.777777777777777679e+00 1.000000003870000098e+00
1.000000000000000021e-03 2.597402597402597380e+00 1.000000003350000055e+00
1.000000000000000021e-03 2.439024390243902385e+00 1.000000003270000049e+00
1.000000000000000021e-03 2.298850574712643535e+00 1.000000002840000013e+00
1.000000000000000021e-03 2.173913043478260754e+00 1.000000002790000009e+00
1.000000000000000021e-03 2.061855670103092564e+00 1.000000002419999978e+00
1.000000000000000021e-03 1.960784313725490113e+00 1.000000002399999977e+00
1.000000000000000021e-03 1.869158878504672883e+00 1.000000002089999951e+00
1.000000000000000021e-03 1.785714285714285809e+00 1.000000002079999950e+00
1.000000000000000021e-03 1.709401709401709324e+00 1.000000001809999928e+00
1.000000000000000021e-03 1.639344262295082011e+00 1.000000001819999929e+00
1.000000000000000021e-03 1.574803149606299302e+00 1.000000001589999910e+00
1.000000000000000021e-03 1.515151515151515138e+00 1.000000001599999910e+00
1.000000000000000021e-03 1.459854014598540140e+00 1.000000001399999894e+00
1.000000000000000021e-03 1.408450704225352013e+00 1.000000001419999895e+00
1.000000000000000021e-03 1.360544217687074786e+00 1.000000001240000103e+00
