2.000000000000000000e+01 2.588014806063381190e-01 -9.680650475624216211e-01 2.588014806063381190e-01 -9.680650475624216211e-01 2.588014806063381190e-01 -9.680650475624216211e-01 2.585962704868566275e-01 -9.658263666897901611e-01 2.585962620539207224e-01 -9.658263363923325073e-01 2.585962620539207224e-01 -9.658263363923325073e-01 2.585962620539207224e-01 -9.658263363923325073e-01
2.100000000000000000e+01 1.943925901873359285e-01 -9.824243472237541575e-01 1.943925901873359285e-01 -9.824243472237541575e-01 1.943925901873359285e-01 -9.824243472237541575e-01 1.948851277737057852e-01 -9.806780362808377172e-01 1.948851198067034773e-01 -9.806780057466123468e-01 1.948851198067034773e-01 -9.806780057466123468e-01 1.948851198067034773e-01 -9.806780057466123468e-01
2.200000000000000000e+01 1.295661050396149927e-01 -9.923421784427653991e-01 1.295661050396149927e-01 -9.923421784427653991e-01 1.295661050396149927e-01 -9.923421784427653991e-01 1.303410609925765573e-01 -9.913480473104320234e-01 1.303410553669417937e-01 -9.913480159054666174e-01 1.303410553669417937e-01 -9.913480159054666174e-01 1.303410553669417937e-01 -9.913480159054666174e-01
2.300000000000000000e+01 6.465310240544780429e-02 -9.981162422199915119e-01 6.465310240544780429e-02 -9.981162422199915119e-01 6.465310240544780429e-02 -9.981162422199915119e-01 6.522055466877289820e-02 -9.977905378875615572e-01 6.522055349484338904e-02 -9.977905032217606607e-01 6.522055349484338904e-02 -9.977905032217606607e-01 6.522055349484338904e-02 -9.977905032217606607e-01
2.400000000000000000e+01 -2.394869839635838603e-04 -9.999995556142039499e-01 -2.394869839635838603e-04 -9.999995556142039499e-01 -2.394869839635838603e-04 -9.999995556142039499e-01 -2.450449973587488458e-04 -9.999991523612004052e-01 -2.450522708262416389e-04 -9.999991510212670187e-01 -2.450522708262416389e-04 -9.999991510212670187e-01 -2.450522708262416389e-04 -9.999991510212670187e-01
2.500000000000000000e+01 -6.513224433430220284e-02 -9.980881102766815394e-01 -6.513224433430220284e-02 -9.980881102766815394e-01 -6.513224433430220284e-02 -9.980881102766815394e-01 -6.570197902615784735e-02 -9.977587861155725601e-01 -6.570197449396660005e-02 -9.977587526069769952e-01 -6.570197449396660005e-02 -9.977587526069769952e-01 -6.570197449396660005e-02 -9.977587526069769952e-01
2.600000000000000000e+01 -1.300452571115581213e-01 -9.922845145184532312e-01 -1.300452571115581213e-01 -9.922845145184532312e-01 -1.300452571115581213e-01 -9.922845145184532312e-01 -1.308198280373557010e-01 -9.912849097611129423e-01 -1.308198222441052661e-01 -9.912848786187308248e-01 -1.308198222441052661e-01 -9.912848786187308248e-01 -1.308198222441052661e-01 -9.912848786187308248e-01
2.700000000000000000e+01 -1.948702134050603330e-01 -9.823349035553310404e-01 -1.948702134050603330e-01 -9.823349035553310404e-01 -1.948702134050603330e-01 -9.823349035553310404e-01 -1.953587714875560100e-01 -9.805837767438992936e-01 -1.953587634922116512e-01 -9.805837463102209384e-01 -1.953587634922116512e-01 -9.805837463102209384e-01 -1.953587634922116512e-01 -9.805837463102209384e-01
2.800000000000000000e+01 -2.592741707735888301e-01 -9.679418537433489567e-01 -2.592741707735888301e-01 -9.679418537433489567e-01 -2.592741707735888301e-01 -9.679418537433489567e-01 -2.590627093936543335e-01 -9.657010060777044824e-01 -2.590627009322193364e-01 -9.657009757363476110e-01 -2.590627009322193364e-01 -9.657009757363476110e-01 -2.590627009322193364e-01 -9.657009757363476110e-01
2.900000000000000000e+01 -3.226907647129742540e-01 -9.489442137373411690e-01 -3.226907647129742540e-01 -9.489442137373411690e-01 -3.226907647129742540e-01 -9.489442137373411690e-01 -3.216596206165635019e-01 -9.467006868607868997e-01 -3.216596097914697361e-01 -9.467006570419038702e-01 -3.216596097914697361e-01 -9.467006570419038702e-01 -3.216596097914697361e-01 -9.467006570419038702e-01
3.000000000000000000e+01 -3.844712179216800418e-01 -9.254902595991306713e-01 -3.844712179216800418e-01 -9.254902595991306713e-01 -3.844712179216800418e-01 -9.254902595991306713e-01 -3.828835118483669420e-01 -9.236564496190892148e-01 -3.828834976836514303e-01 -9.236564206877270200e-01 -3.828834976836514303e-01 -9.236564206877270200e-01 -3.828834976836514303e-01 -9.236564206877270200e-01
3.100000000000000000e+01 -4.441798371793488909e-01 -8.980224962014576873e-01 -4.441798371793488909e-01 -8.980224962014576873e-01 -4.441798371793488909e-01 -8.980224962014576873e-01 -4.424957506750584746e-01 -8.966367711920228967e-01 -4.424957353195754228e-01 -8.966367419427574426e-01 -4.424957353195754228e-01 -8.966367419427574426e-01 -4.424957353195754228e-01 -8.966367419427574426e-01
3.200000000000000000e+01 -5.017532667649688971e-01 -8.669479467458903743e-01 -5.017532667649688971e-01 -8.669479467458903743e-01 -5.017532667649688971e-01 -8.669479467458903743e-01 -5.001986230048091064e-01 -8.657906814113408567e-01 -5.001986048646348548e-01 -8.657906530813684887e-01 -5.001986048646348548e-01 -8.657906530813684887e-01 -5.001986048646348548e-01 -8.657906530813684887e-01
3.300000000000000000e+01 -5.572070889761074897e-01 -8.323524306830766273e-01 -5.572070889761074897e-01 -8.323524306830766273e-01 -5.572070889761074897e-01 -8.323524306830766273e-01 -5.557974891994035271e-01 -8.312228059477344555e-01 -5.557974698363494781e-01 -8.312227787553373437e-01 -5.557974698363494781e-01 -8.312227787553373437e-01 -5.557974698363494781e-01 -8.312227787553373437e-01
3.400000000000000000e+01 -6.103283993923389605e-01 -7.942330551569206643e-01 -6.103283993923389605e-01 -7.942330551569206643e-01 -6.103283993923389605e-01 -7.942330551569206643e-01 -6.089949702574042334e-01 -7.930519084796457951e-01 -6.089949494676790698e-01 -7.930518815775992048e-01 -6.089949494676790698e-01 -7.930518815775992048e-01 -6.089949494676790698e-01 -7.930518815775992048e-01
3.500000000000000000e+01 -6.608425562258065655e-01 -7.527278913115580394e-01 -6.608425562258065655e-01 -7.527278913115580394e-01 -6.608425562258065655e-01 -7.527278913115580394e-01 -6.595449303735171354e-01 -7.514928990914637730e-01 -6.595449075329307131e-01 -7.514928728314941297e-01 -6.595449075329307131e-01 -7.514928728314941297e-01 -6.595449075329307131e-01 -7.514928728314941297e-01
3.600000000000000000e+01 -7.085329245583388280e-01 -7.080210057817167835e-01 -7.085329245583388280e-01 -7.080210057817167835e-01 -7.085329245583388280e-01 -7.080210057817167835e-01 -7.072605437810495221e-01 -7.067483143860132655e-01 -7.072605189367371370e-01 -7.067482895615460059e-01 -7.072605189367371370e-01 -7.067482895615460059e-01 -7.072605189367371370e-01 -7.067482895615460059e-01
3.700000000000000000e+01 -7.532053361781650969e-01 -6.602982595951478739e-01 -7.532053361781650969e-01 -6.602982595951478739e-01 -7.532053361781650969e-01 -6.602982595951478739e-01 -7.519708701675629214e-01 -6.590003499724254032e-01 -7.519708438961355546e-01 -6.590003271557670628e-01 -7.519708438961355546e-01 -6.590003271557670628e-01 -7.519708438961355546e-01 -6.590003271557670628e-01
3.800000000000000000e+01 -7.946739849913901921e-01 -6.097539495261172782e-01 -7.946739849913901921e-01 -6.097539495261172782e-01 -7.946739849913901921e-01 -6.097539495261172782e-01 -7.934934830118370863e-01 -6.084199804123969768e-01 -7.934934561065941638e-01 -6.084199596430346357e-01 -7.934934561065941638e-01 -6.084199596430346357e-01 -7.934934561065941638e-01 -6.084199596430346357e-01
3.900000000000000000e+01 -8.327548557789810069e-01 -5.566051779843850245e-01 -8.327548557789810069e-01 -5.566051779843850245e-01 -8.327548557789810069e-01 -5.566051779843850245e-01 -8.316255954979312470e-01 -5.551943488475663546e-01 -8.316255682998042742e-01 -5.551943294961795283e-01 -8.316255682998042742e-01 -5.551943294961795283e-01 -8.316255682998042742e-01 -5.551943294961795283e-01
4.000000000000000000e+01 -8.673111223432860006e-01 -5.011271020713894409e-01 -8.673111223432860006e-01 -5.011271020713894409e-01 -8.673111223432860006e-01 -5.011271020713894409e-01 -8.661525846151176822e-01 -4.995706297806783436e-01 -8.661525562670442380e-01 -4.995706116613682357e-01 -8.661525562670442380e-01 -4.995706116613682357e-01 -8.661525562670442380e-01 -4.995706116613682357e-01
4.100000000000000000e+01 -8.983467643406080061e-01 -4.435304032333063917e-01 -8.983467643406080061e-01 -4.435304032333063917e-01 -8.983467643406080061e-01 -4.435304032333063917e-01 -8.969571341225209826e-01 -4.418456914364553567e-01 -8.969571048788946843e-01 -4.418456761138758182e-01 -8.969571048788946843e-01 -4.418456761138758182e-01 -8.969571048788946843e-01 -4.418456761138758182e-01
4.200000000000000000e+01 -9.257727686254600963e-01 -3.837978497574767722e-01 -9.257727686254600963e-01 -3.837978497574767722e-01 -9.257727686254600963e-01 -3.837978497574767722e-01 -9.239331986500937122e-01 -3.822136161684092648e-01 -9.239331696975769947e-01 -3.822136020076872809e-01 -9.239331696975769947e-01 -3.822136020076872809e-01 -9.239331696975769947e-01 -3.822136020076872809e-01
4.300000000000000000e+01 -9.491793832862510660e-01 -3.219961655648899690e-01 -9.491793832862510660e-01 -3.219961655648899690e-01 -9.491793832862510660e-01 -3.219961655648899690e-01 -9.469334301627486683e-01 -3.209733522109533554e-01 -9.469334003800309318e-01 -3.209733414088001280e-01 -9.469334003800309318e-01 -3.209733414088001280e-01 -9.469334003800309318e-01 -3.209733414088001280e-01
4.400000000000000000e+01 -9.681260766312039800e-01 -2.585649893010803502e-01 -9.681260766312039800e-01 -2.585649893010803502e-01 -9.681260766312039800e-01 -2.585649893010803502e-01 -9.658884918542819387e-01 -2.583628982748875647e-01 -9.658884615791067940e-01 -2.583628898552652875e-01 -9.658884615791067940e-01 -2.583628898552652875e-01 -9.658884615791067940e-01 -2.583628898552652875e-01
4.500000000000000000e+01 -9.824685151255465598e-01 -1.941536791681872098e-01 -9.824685151255465598e-01 -1.941536791681872098e-01 -9.824685151255465598e-01 -1.941536791681872098e-01 -9.807246198071795096e-01 -1.946482052860411815e-01 -9.807245892229754514e-01 -1.946481973368171248e-01 -9.807245892229754514e-01 -1.946481973368171248e-01 -9.807245892229754514e-01 -1.946481973368171248e-01
4.600000000000000000e+01 -9.923704756898865664e-01 -1.293264691640424457e-01 -9.923704756898865664e-01 -1.293264691640424457e-01 -9.923704756898865664e-01 -1.293264691640424457e-01 -9.913790936605078041e-01 -1.301016271902889487e-01 -9.913790621366991296e-01 -1.301016216691836258e-01 -9.913790621366991296e-01 -1.301016216691836258e-01 -9.913790621366991296e-01 -1.301016216691836258e-01
4.700000000000000000e+01 -9.981297937772719564e-01 -6.441350411513095675e-02 -9.981297937772719564e-01 -6.441350411513095675e-02 -9.981297937772719564e-01 -6.441350411513095675e-02 -9.978061767957099315e-01 -6.497981692996927794e-02 -9.978061427593402088e-01 -6.497981748919655354e-02 -9.978061427593402088e-01 -6.497981748919655354e-02 -9.978061427593402088e-01 -6.497981748919655354e-02
4.800000000000000000e+01 -9.999990599086967524e-01 4.789737706343697907e-04 -9.999990599086967524e-01 4.789737706343697907e-04 -9.999990599086967524e-01 4.789737706343697907e-04 -9.999975059894189444e-01 4.898088053985194664e-04 -9.999975008717860714e-01 4.898222781078180252e-04 -9.999975008717860714e-01 4.898222781078180252e-04 -9.999975008717860714e-01 4.898222781078180252e-04
4.900000000000000000e+01 -9.980735647216131268e-01 6.537178983548717903e-02 -9.980735647216131268e-01 6.537178983548717903e-02 -9.980735647216131268e-01 6.537178983548717903e-02 -9.977426486463656374e-01 6.594282693895904546e-02 -9.977426166517240347e-01 6.594282145557041341e-02 -9.977426166517240347e-01 6.594282145557041341e-02 -9.977426166517240347e-01 6.594282145557041341e-02
5.000000000000000000e+01 -9.922552171080003536e-01 1.302847819453706313e-01 -9.922552171080003536e-01 1.302847819453706313e-01 -9.922552171080003536e-01 1.302847819453706313e-01 -9.912528846830573892e-01 1.310591715680499980e-01 -9.912528536813718372e-01 1.310591657130115717e-01 -9.912528536813718372e-01 1.310591657130115717e-01 -9.912528536813718372e-01 1.310591657130115717e-01
5.100000000000000000e+01 -9.822897306710605125e-01 1.951089455307510601e-01 -9.822897306710605125e-01 1.951089455307510601e-01 -9.822897306710605125e-01 1.951089455307510601e-01 -9.805362029346600394e-01 1.955955127447575881e-01 -9.805361725513196403e-01 1.955955047388364398e-01 -9.805361725513196403e-01 1.955955047388364398e-01 -9.805361725513196403e-01 1.955955047388364398e-01
5.200000000000000000e+01 -9.678798242010161479e-01 2.595104053262441979e-01 -9.678798242010161479e-01 2.595104053262441979e-01 -9.678798242010161479e-01 2.595104053262441979e-01 -9.656379056820572071e-01 2.592958118480703233e-01 -9.656378753191117159e-01 2.592958033714675148e-01 -9.656378753191117159e-01 2.592958033714675148e-01 -9.656378753191117159e-01 2.592958033714675148e-01
5.300000000000000000e+01 -9.488652267604029689e-01 3.229220910796538058e-01 -9.488652267604029689e-01 3.229220910796538058e-01 -9.488652267604029689e-01 3.229220910796538058e-01 -9.466225217818108328e-01 3.218881755223555463e-01 -9.466224919509241831e-01 3.218881646891332271e-01 -9.466224919509241831e-01 3.218881646891332271e-01 -9.466224919509241831e-01 3.218881646891332271e-01
5.400000000000000000e+01 -9.253955284378641011e-01 3.846954283138062092e-01 -9.253955284378641011e-01 3.846954283138062092e-01 -9.253955284378641011e-01 3.846954283138062092e-01 -9.235636390855026523e-01 3.831065802409306942e-01 -9.235636101610222859e-01 3.831065660750094803e-01 -9.235636101610222859e-01 3.831065660750094803e-01 -9.235636101610222859e-01 3.831065660750094803e-01
5.500000000000000000e+01 -8.979138814354830078e-01 4.443960447089502774e-01 -8.979138814354830078e-01 4.443960447089502774e-01 -8.979138814354830078e-01 4.443960447089502774e-01 -8.965294523060753917e-01 4.427121734695727007e-01 -8.965294230550312493e-01 4.427121581030679653e-01 -8.965294230550312493e-01 4.427121581030679653e-01 -8.965294230550312493e-01 4.427121581030679653e-01
5.600000000000000000e+01 -8.668263892425962513e-01 5.019616978738917767e-01 -8.668263892425962513e-01 5.019616978738917767e-01 -8.668263892425962513e-01 5.019616978738917767e-01 -8.656695426480004452e-01 5.004076645060901996e-01 -8.656695143240685786e-01 5.004076463590301227e-01 -8.656695143240685786e-01 5.004076463590301227e-01 -8.656695143240685786e-01 5.004076463590301227e-01
5.700000000000000000e+01 -8.322178149289415350e-01 5.574074096701602254e-01 -8.322178149289415350e-01 5.574074096701602254e-01 -8.322178149289415350e-01 5.574074096701602254e-01 -8.310880672194455032e-01 5.559982180743437974e-01 -8.310880400289426539e-01 5.559981987073960852e-01 -8.310880400289426539e-01 5.559981987073960852e-01 -8.310880400289426539e-01 5.559981987073960852e-01
5.800000000000000000e+01 -7.940856352227773085e-01 6.105195416249195040e-01 -7.940856352227773085e-01 6.105195416249195040e-01 -7.940856352227773085e-01 6.105195416249195040e-01 -7.929042742547297573e-01 6.091862920356728717e-01 -7.929042473537741831e-01 6.091862712391498125e-01 -7.929042473537741831e-01 6.091862712391498125e-01 -7.929042473537741831e-01 6.091862712391498125e-01
5.900000000000000000e+01 -7.525683318683342726e-01 6.610236269738484216e-01 -7.525683318683342726e-01 6.610236269738484216e-01 -7.525683318683342726e-01 6.610236269738484216e-01 -7.513331652815153916e-01 6.597260959660780077e-01 -7.513331390253996656e-01 6.597260731175272896e-01 -7.513331390253996656e-01 6.597260731175272896e-01 -7.513331390253996656e-01 6.597260731175272896e-01
6.000000000000000000e+01 -7.078499875597135116e-01 7.087031851318763565e-01 -7.078499875597135116e-01 7.087031851318763565e-01 -7.078499875597135116e-01 7.087031851318763565e-01 -7.065771935788544011e-01 7.074309088514767474e-01 -7.065771687610291618e-01 7.074308840005767429e-01 -7.065771687610291618e-01 7.074308840005767429e-01 -7.065771687610291618e-01 7.074308840005767429e-01
6.100000000000000000e+01 -6.601164817024678388e-01 7.533640904647944669e-01 -6.601164817024678388e-01 7.533640904647944669e-01 -6.601164817024678388e-01 7.533640904647944669e-01 -6.588184777096479650e-01 7.521298008624160980e-01 -6.588184549009764579e-01 7.521297745872044249e-01 -6.588184549009764579e-01 7.521297745872044249e-01 -6.588184549009764579e-01 7.521297745872044249e-01
6.200000000000000000e+01 -6.095621540038920205e-01 7.948205549028010131e-01 -6.095621540038920205e-01 7.948205549028010131e-01 -6.095621540038920205e-01 7.948205549028010131e-01 -6.082280043808893089e-01 7.936402683715033657e-01 -6.082279836183028809e-01 7.936402414652181658e-01 -6.082279836183028809e-01 7.936402414652181658e-01 -6.082279836183028809e-01 7.936402414652181658e-01
6.300000000000000000e+01 -5.564042640233167747e-01 8.328885812307533776e-01 -5.564042640233167747e-01 8.328885812307533776e-01 -5.564042640233167747e-01 8.328885812307533776e-01 -5.549930233947851788e-01 8.317594408423738539e-01 -5.549930040472815795e-01 8.317594136423186457e-01 -5.549930040472815795e-01 8.317594136423186457e-01 -5.549930040472815795e-01 8.317594136423186457e-01
6.400000000000000000e+01 -5.009181371613117273e-01 8.674317623526469623e-01 -5.009181371613117273e-01 8.674317623526469623e-01 -5.009181371613117273e-01 8.674317623526469623e-01 -4.993610561298491568e-01 8.662727949780548720e-01 -4.993610380175616537e-01 8.662727666239532498e-01 -4.993610380175616537e-01 8.662727666239532498e-01 -4.993610380175616537e-01 8.662727666239532498e-01
6.500000000000000000e+01 -4.433137068576733508e-01 8.984544325331748071e-01 -4.433137068576733508e-01 8.984544325331748071e-01 -4.433137068576733508e-01 8.984544325331748071e-01 -4.416287933102347463e-01 8.970634945713169550e-01 -4.416287779985657025e-01 8.970634653296679639e-01 -4.416287779985657025e-01 8.970634653296679639e-01 -4.416287779985657025e-01 8.970634653296679639e-01
6.600000000000000000e+01 -3.835732021663825764e-01 9.258665057194591652e-01 -3.835732021663825764e-01 9.258665057194591652e-01 -3.835732021663825764e-01 9.258665057194591652e-01 -3.819901413870898654e-01 9.240250162244852961e-01 -3.819901272278267701e-01 9.240249872647458007e-01 -3.819901272278267701e-01 9.240249872647458007e-01 -3.819901272278267701e-01 9.240249872647458007e-01
6.700000000000000000e+01 -3.217644789145458484e-01 9.492573303297028309e-01 -3.217644789145458484e-01 9.492573303297028309e-01 -3.217644789145458484e-01 9.492573303297028309e-01 -3.207444476881002871e-01 9.470105811889711900e-01 -3.207444368931070544e-01 9.470105514183397855e-01 -3.207444368931070544e-01 9.470105514183397855e-01 -3.207444368931070544e-01 9.470105514183397855e-01
6.800000000000000000e+01 -2.583284849998950805e-01 9.681870423780490897e-01 -2.583284849998950805e-01 9.681870423780490897e-01 -2.583284849998950805e-01 9.681870423780490897e-01 -2.581295085815618617e-01 9.659505613281350600e-01 -2.581295001746149453e-01 9.659505310754309404e-01 -2.581295001746149453e-01 9.659505310754309404e-01 -2.581295001746149453e-01 9.659505310754309404e-01
6.900000000000000000e+01 -1.939147631048342979e-01 9.825126222558150380e-01 -1.939147631048342979e-01 9.825126222558150380e-01 -1.939147631048342979e-01 9.825126222558150380e-01 -1.944112770399469559e-01 9.807711474737927926e-01 -1.944112691109042279e-01 9.807711168399492196e-01 -1.944112691109042279e-01 9.807711168399492196e-01 -1.944112691109042279e-01 9.807711168399492196e-01
7.000000000000000000e+01 -1.290868327361531231e-01 9.923987165622710771e-01 -1.290868327361531231e-01 9.923987165622710771e-01 -1.290868327361531231e-01 9.923987165622710771e-01 -1.298621981085337496e-01 9.914100934447745983e-01 -1.298621927046783864e-01 9.914100618123555808e-01 -1.298621927046783864e-01 9.914100618123555808e-01 -1.298621927046783864e-01 9.914100618123555808e-01
7.100000000000000000e+01 -6.417390654708972353e-02 9.981432926312062692e-01 -6.417390654708972353e-02 9.981432926312062692e-01 -6.417390654708972353e-02 9.981432926312062692e-01 -6.473896795482751709e-02 9.978219222802551247e-01 -6.473896979398695295e-02 9.978218895786874487e-01 -6.473896979398695295e-02 9.978218895786874487e-01 -6.473896979398695295e-02 9.978218895786874487e-01
7.200000000000000000e+01 7.184603632828587402e-04 9.999985128834816273e-01 7.184603632828587402e-04 9.999985128834816273e-01 7.184603632828587402e-04 9.999985128834816273e-01 7.340609311365360688e-04 9.999952262898200717e-01 7.340786697470154300e-04 9.999952156309636075e-01 7.340786697470154300e-04 9.999952156309636075e-01 7.340786697470154300e-04 9.999952156309636075e-01
7.300000000000000000e+01 6.561133565680228596e-02 9.980589664463491717e-01 6.561133565680228596e-02 9.980589664463491717e-01 6.561133565680228596e-02 9.980589664463491717e-01 6.618384936560758880e-02 9.977265138882265294e-01 6.618384368527398254e-02 9.977264836397947700e-01 6.618384368527398254e-02 9.977264836397947700e-01 6.618384368527398254e-02 9.977264836397947700e-01
