0.000000000000000000e+00 8.700547073430390244e-01 0.000000000000000000e+00 1.000301103331485253e+00 0.000000000000000000e+00 1.000247142896469432e+00 0.000000000000000000e+00 1.000059369283700095e+00 0.000000000000000000e+00 1.001198618006561958e+00 0.000000000000000000e+00
1.000000000000000000e+00 9.251279612140493880e-01 -1.533155070302519574e-01 9.915187394383180308e-01 -6.928805943585511495e-02 9.913658422217043187e-01 -6.964443884743712343e-02 9.893566091551354580e-01 -6.991533810862299303e-02 9.820537117476417777e-01 -5.614453316265405336e-02
2.000000000000000000e+00 1.008142089805829533e+00 -2.081965819692547515e-01 9.821606771458046836e-01 -1.339635828680000584e-01 9.819785491725315785e-01 -1.346310056293939794e-01 9.798557385653374752e-01 -1.359123368898031703e-01 9.687977897871523636e-01 -1.280433826768212491e-01
3.000000000000000000e+00 1.039522518699812936e+00 -2.131855260478164038e-01 9.687633979487272340e-01 -1.968494706819111650e-01 9.685234792282507721e-01 -1.978219850885525877e-01 9.654760998034674913e-01 -1.994273006045861607e-01 9.877740912274699525e-01 -2.027851673749217765e-01
4.000000000000000000e+00 1.023368948835867043e+00 -2.303138529569337678e-01 9.539392025827362342e-01 -2.573626141079883300e-01 9.535681259964562395e-01 -2.586335783310238501e-01 9.509602278355122618e-01 -2.632784494096058747e-01 9.279080681135606357e-01 -2.956816342708423195e-01
5.000000000000000000e+00 9.932393834942446764e-01 -2.869888200324796079e-01 9.341232735940643295e-01 -3.182710363868430092e-01 9.334408454076744688e-01 -3.197525883107771860e-01 9.351284520289127045e-01 -3.192211992860415903e-01 9.951693122791007706e-01 -3.571641900520844959e-01
6.000000000000000000e+00 9.712968009220181997e-01 -3.683210014150793965e-01 9.128217834168013134e-01 -3.766898251258769537e-01 9.116815699190644606e-01 -3.780940919818404078e-01 9.095092144170092707e-01 -3.573345214445763918e-01 9.603845571599420872e-01 -2.971963649234208305e-01
7.000000000000000000e+00 9.469099250227172027e-01 -4.566949264132584285e-01 8.884916654341084019e-01 -4.369778442433603916e-01 8.870237119853526808e-01 -4.379085703189686818e-01 8.631221690865726881e-01 -3.983342123315561922e-01 8.645187773580422785e-01 -3.067478475014242534e-01
8.000000000000000000e+00 9.059037335553244974e-01 -5.374471691387364691e-01 8.572318444570362628e-01 -4.968672084243863640e-01 8.558567349394509138e-01 -4.971545226119044036e-01 8.098022616672484464e-01 -4.599249186428816527e-01 7.816693742267694089e-01 -3.975615347874922878e-01
9.000000000000000000e+00 8.499848013846120764e-01 -6.016300230313262887e-01 8.199250338102876956e-01 -5.525973165337201287e-01 8.189603891685731663e-01 -5.524405540426671202e-01 7.681193249612831009e-01 -5.330715961912763090e-01 7.188894941982403308e-01 -4.923985236740421323e-01
1.000000000000000000e+01 7.903199398177538360e-01 -6.457592212770032480e-01 7.798464022162606701e-01 -6.031087466599290847e-01 7.793615827212651004e-01 -6.028103995506469692e-01 7.436888734353750419e-01 -6.044038816130319347e-01 6.943579393596276406e-01 -5.751916396530529774e-01
1.100000000000000000e+01 7.387822851513787814e-01 -6.754545073183605419e-01 7.386600477300133694e-01 -6.504499916453836406e-01 7.384943768413011478e-01 -6.502385577240928916e-01 7.271372114122546249e-01 -6.633802247514991590e-01 6.886266221411131427e-01 -6.540986365090336596e-01
