1.000000000000000048e-04 8.000000000000000000e+01 1.455488555879999923e+00
1.000000000000000048e-04 2.285714285714285765e+01 9.996463265320000291e-01
1.000000000000000048e-04 1.333333333333333393e+01 1.000168980089999993e+00
1.000000000000000048e-04 9.411764705882353255e+00 9.998403648270000055e-01
1.000000000000000048e-04 7.272727272727272485e+00 1.000081247960000086e+00
1.000000000000000048e-04 5.925925925925925597e+00 9.998902410940000429e-01
1.000000000000000048e-04 5.000000000000000000e+00 1.000047988059999948e+00
1.000000000000000048e-04 4.324324324324324564e+00 9.999131378679999571e-01
1.000000000000000048e-04 3.809523809523809312e+00 1.000030545770000057e+00
1.000000000000000048e-04 3.404255319148936199e+00 9.999262970379999560e-01
1.000000000000000048e-04 3.076923076923077094e+00 1.000019822879999909e+00
1.000000000000000048e-04 2.807017543859648967e+00 9.999348441619999583e-01
1.000000000000000048e-04 2.580645161290322509e+00 1.000012569249999927e+00
1.000000000000000048e-04 2.388059701492537101e+00 9.999408433280000397e-01
1.000000000000000048e-04 2.222222222222222321e+00 1.000007337730000057e+00
1.000000000000000048e-04 2.077922077922077726e+00 9.999452864690000498e-01
1.000000000000000048e-04 1.951219512195121908e+00 1.000003387090000029e+00
1.000000000000000048e-04 1.839080459770114917e+00 9.999487096410000220e-01
1.000000000000000048e-04 1.739130434782608647e+00 1.000000298630000062e+00
1.000000000000000048e-04 1.649484536082474140e+00 9.999514279810000073e-01
1.000000000000000048e-04 1.568627450980392135e+00 9.999978180899999902e-01
1.000000000000000048e-04 1.495327102803738262e+00 9.999536389009999748e-01
1.000000000000000048e-04 1.428571428571428603e+00 9.999957821820000259e-01
1.000000000000000048e-04 1.367521367521367548e+00 9.999554723719999982e-01
1.000000000000000048e-04 1.311475409836065475e+00 9.999940812559999781e-01
1.000000000000000048e-04 1.259842519685039353e+00 9.999570174649999865e-01
1.000000000000000048e-04 1.212121212121212155e+00 9.999926389629999468e-01
1.000000000000000048e-04 1.167883211678832023e+00 9.999583372629999856e-01
1.000000000000000048e-04 1.126760563380281743e+00 9.999914005069999723e-01
1.000000000000000048e-04 1.088435374149659962e+00 9.999594777019999992e-01
1.000000000000000048e-04 1.052631578947368363e+00 9.999903255450000028e-01
1.000000000000000048e-04 1.019108280254777066e+00 9.999604730190000401e-01
1.000000000000000048e-04 1.000000000000000000e+00 9.999895626339999621e-01
1.000000000000000021e-03 8.000000000000000000e+01 1.489191962110000045e+00
1.000000000000000021e-03 2.285714285714285765e+01 1.000136682309999969e+00
1.000000000000000021e-03 1.333333333333333393e+01 1.000002096390000039e+00
1.000000000000000021e-03 9.411764705882353255e+00 1.000000897250000076e+00
1.000000000000000021e-03 7.272727272727272485e+00 1.000001373259999937e+00
1.000000000000000021e-03 5.925925925925925597e+00 1.000000544369999966e+00
1.000000000000000021e-03 5.000000000000000000e+00 1.000000871169999916e+00
1.000000000000000021e-03 4.324324324324324564e+00 1.000000322290000021e+00
1.000000000000000021e-03 3.809523809523809312e+00 1.000000598800000029e+00
1.000000000000000021e-03 3.404255319148936199e+00 1.000000199969999892e+00
1.000000000000000021e-03 3.076923076923077094e+00 1.000000439659999962e+00
1.000000000000000021e-03 2.807017543859648967e+00 1.000000128930000010e+00
1.000000000000000021e-03 2.580645161290322509e+00 1.000000339130000082e+00
1.000000000000000021e-03 2.388059701492537101e+00 1.000000085159999941e+00
1.000000000000000021e-03 2.222222222222222321e+00 1.000000271490000037e+00
1.000000000000000021e-03 2.077922077922077726e+00 1.000000056820000038e+00
1.000000000000000021e-03 1.951219512195121908e+00 1.000000223680000078e+00
1.000000000000000021e-03 1.839080459770114917e+00 1.000000037730000013e+00
1.000000000000000021e-03 1.739130434782608647e+00 1.000000188520000055e+00
1.000000000000000021e-03 1.649484536082474140e+00 1.000000024460000025e+00
1.000000000000000021e-03 1.568627450980392135e+00 1.000000161830000067e+00
1.000000000000000021e-03 1.495327102803738262e+00 1.000000014989999908e+00
1.000000000000000021e-03 1.428571428571428603e+00 1.000000141029999901e+00
1.000000000000000021e-03 1.367521367521367548e+00 1.000000008090000003e+00
1.000000000000000021e-03 1.311475409836065475e+00 1.000000124460000084e+00
1.000000000000000021e-03 1.259842519685039353e+00 1.000000002990000025e+00
1.000000000000000021e-03 1.212121212121212155e+00 1.000000111010000081e+00
1.000000000000000021e-03 1.167883211678832023e+00 9.999999991539999522e-01
