9.986286916445477266e-04 2.957513088828550281e+02
2.995886074933643180e-03 1.801400010359580151e+01
4.993143458222738633e-03 1.109185486663371734e+01
6.990400841511834086e-03 8.124792034569104260e+00
8.987658224800930407e-03 6.459177957394796721e+00
1.098491560809002413e-02 5.347655937957833672e+00
1.298217299137912131e-02 4.570258105144413996e+00
1.497943037466821503e-02 4.004483383539112928e+00
1.697668775795731222e-02 3.597259100141783517e+00
1.897394514124640941e-02 3.296513953140978170e+00
2.097120252453550313e-02 2.918329434215428009e+00
2.296845990782459684e-02 2.790487712460361092e+00
2.496571729111369403e-02 2.538142172912510652e+00
2.696297467440279122e-02 2.328188013685532631e+00
2.896023205769188494e-02 2.233391541156974913e+00
3.095748944098097866e-02 2.062824648684812523e+00
3.295474682427007584e-02 1.961686158627935939e+00
3.495200420755917303e-02 1.882244044325834587e+00
3.694926159084827022e-02 1.746391353061323093e+00
3.894651897413736047e-02 1.699326907193265512e+00
4.094377635742645766e-02 1.599523578721298023e+00
4.294103374071555485e-02 1.520749045211656769e+00
4.493829112400464509e-02 1.433963542192549401e+00
4.693554850729374228e-02 1.403922406532090994e+00
4.893280589058283947e-02 1.363199978192358275e+00
5.093006327387193666e-02 1.312130047569578961e+00
5.292732065716103385e-02 1.249043662682620681e+00
5.492457804045012409e-02 1.193968247305109198e+00
5.692183542373922128e-02 1.156583722927649882e+00
5.891909280702831847e-02 1.161924369267290924e+00
6.091635019031740872e-02 1.087155320512368073e+00
6.291360757360650591e-02 1.054110071285863759e+00
6.491086495689560310e-02 1.066794106342501713e+00
6.690812234018470028e-02 1.022399983644268762e+00
6.890537972347379747e-02 9.840140880781274024e-01
7.090263710676289466e-02 9.689935202478980880e-01
7.289989449005199185e-02 9.459619829082199782e-01
7.489715187334107516e-02 9.442930309270767264e-01
7.689440925663017234e-02 9.165884280402095685e-01
7.889166663991926953e-02 8.882162443608877522e-01
8.088892402320836672e-02 8.691901917759307095e-01
8.288618140649746391e-02 8.187878419456060541e-01
8.488343878978656110e-02 8.191216323418333278e-01
8.688069617307565828e-02 7.870777543040163859e-01
8.887795355636474159e-02 7.627110553794168579e-01
9.087521093965383878e-02 7.486918587378695866e-01
9.287246832294293597e-02 7.396795180397321978e-01
9.486972570623203316e-02 7.343388717000951527e-01
9.686698308952113035e-02 7.456877451718239014e-01
9.886424047281022753e-02 7.096383823792737910e-01
1.008614978560993247e-01 7.039639456434094722e-01
1.028587552393884219e-01 7.173155614925019741e-01
1.048560126226775191e-01 6.789296659263653888e-01
1.068532700059666024e-01 6.709186964169050471e-01
1.088505273892556996e-01 6.508912726432660723e-01
1.108477847725447968e-01 6.448830455111743687e-01
1.128450421558338940e-01 6.362044952092641426e-01
1.148422995391229912e-01 6.355369144168095952e-01
1.168395569224120883e-01 6.412113511526740250e-01
1.188368143057011855e-01 5.971510188506724548e-01
1.208340716889902688e-01 5.944806956808497134e-01
1.228313290722793660e-01 5.901414205298946003e-01
1.248285864555684632e-01 5.677774639826643766e-01
1.268258438388575604e-01 5.604340752656634672e-01
1.288231012221466576e-01 5.691126255675736934e-01
1.308203586054357548e-01 5.564285905109357389e-01
1.328176159887248520e-01 5.457472978316615375e-01
1.348148733720139492e-01 5.584313328882996030e-01
1.368121307553030463e-01 5.427431842656157412e-01
1.388093881385921435e-01 5.063600310768382462e-01
1.408066455218812407e-01 4.846636553220627919e-01
1.428039029051703379e-01 5.026883367183377915e-01
1.448011602884594351e-01 5.137034197938463720e-01
1.467984176717485045e-01 4.933422056239729625e-01
1.487956750550376017e-01 5.063600310768382462e-01
1.507929324383266989e-01 4.789892185861983620e-01
1.527901898216157961e-01 4.539549388691496712e-01
1.547874472049048933e-01 4.646362315484237615e-01
1.567847045881939905e-01 4.609645371899233068e-01
1.587819619714830877e-01 4.706444586805154651e-01
1.607792193547721848e-01 4.816595417560168846e-01
1.627764767380612820e-01 4.492818733219672844e-01
1.647737341213503792e-01 4.452763885672395006e-01
1.667709915046394764e-01 4.396019518313750707e-01
1.687682488879285736e-01 4.245813840011458673e-01
1.707655062712176708e-01 4.215772704351000710e-01
1.727627636545067680e-01 4.285868687558737067e-01
1.747600210377958652e-01 4.082256545860131203e-01
1.767572784210849346e-01 4.342613054917380255e-01
1.787545358043740318e-01 4.125649297369625157e-01
1.807517931876631290e-01 4.082256545860074026e-01
1.827490505709522262e-01 3.912023443784142795e-01
1.847463079542413233e-01 4.008822658690064378e-01
1.867435653375304205e-01 4.085594449822346763e-01
1.887408227208195177e-01 3.992133138878699028e-01
1.907380801041086149e-01 3.922037155670962671e-01
1.927353374873977121e-01 3.928712963595508700e-01
1.947325948706868093e-01 3.755141957557304733e-01
1.967298522539759065e-01 3.675032262462749055e-01
1.987271096372650037e-01 3.725100821896846215e-01
2.007243670205541008e-01 3.631639510953197370e-01
2.027216244038431980e-01 3.735114533783665536e-01
2.047188817871322952e-01 3.658342742651382595e-01
2.067161391704213924e-01 3.875306500199138249e-01
2.087133965537104896e-01 3.655004838689160374e-01
2.107106539369995590e-01 3.524826584160455911e-01
2.127079113202886562e-01 3.488109640575451365e-01
2.147051687035777534e-01 3.608274183217285436e-01
2.167024260868668506e-01 3.357931386046798528e-01
2.186996834701559478e-01 3.498123352462270685e-01
2.206969408534450450e-01 3.357931386046798528e-01
2.226941982367341422e-01 3.461406408877266139e-01
2.246914556200232393e-01 3.261132171140876945e-01
2.266887130033123365e-01 3.251118459254057069e-01
2.286859703866014337e-01 3.221077323593599107e-01
2.306832277698905309e-01 3.438041081141354205e-01
2.326804851531796281e-01 3.227753131518145135e-01
2.346777425364687253e-01 3.321214442461793981e-01
2.366749999197578225e-01 3.287835402839062171e-01
2.386722573030469197e-01 3.171008764159545801e-01
2.406695146863359891e-01 3.127616012649950261e-01
2.426667720696250863e-01 3.281159594914516142e-01
2.446640294529141835e-01 3.311200730574974105e-01
2.466612868362032807e-01 2.994099854159024132e-01
2.486585442194923778e-01 3.010789373970390037e-01
2.506558016027814473e-01 3.224415227555871843e-01
2.526530589860705445e-01 2.947369198687199709e-01
2.546503163693596417e-01 3.204387803782233202e-01
2.566475737526487388e-01 2.890624831328556521e-01
2.586448311359378360e-01 2.944031294724926973e-01
2.606420885192269332e-01 2.860583695668097448e-01
