0.000000000000000000e+00 6.393034519489999845e-02 1.742572396230000070e-02 1.260387025480000020e-02 6.714810833819999381e-02 2.124833269710000097e-02 3.350094281959999781e-02 7.373247520129999621e-02 2.052056245350000058e-02 2.877547526090000127e-02
1.000000000000000000e+00 6.410305409569999613e-02 1.765164909640000099e-02 1.334623739770000005e-02 6.748396482530000240e-02 2.191746602409999981e-02 3.571531517470000194e-02 7.405674382770000008e-02 2.133131546440000109e-02 2.927536778499999909e-02
2.000000000000000000e+00 6.416676877669999501e-02 1.782241606650000060e-02 1.367343606500000079e-02 6.758770806540000120e-02 2.796927773960000002e-02 3.591121949489999715e-02 7.429878570619999345e-02 2.149091867880000006e-02 2.943260680980000141e-02
3.000000000000000000e+00 6.429035254020000478e-02 1.795707057359999942e-02 1.381176197420000071e-02 6.762982961789999747e-02 2.806366236850000098e-02 3.600553769479999944e-02 7.474438966089999581e-02 2.157023501290000062e-02 2.950866142840000150e-02
4.000000000000000000e+00 6.431310057910000211e-02 1.810488896279999899e-02 1.390379750879999939e-02 6.776628454180000372e-02 2.823616156990000139e-02 3.606404047589999856e-02 7.477031667029999940e-02 2.162150537650000051e-02 2.961508755799999865e-02
5.000000000000000000e+00 6.433269972539999715e-02 1.815571923309999836e-02 1.397289896680000039e-02 6.777757165599999911e-02 2.829227268939999915e-02 3.612080476099999854e-02 7.478884734059999817e-02 2.165566855230000032e-02 2.964136846080000012e-02
6.000000000000000000e+00 6.433011864109999811e-02 1.818523437310000032e-02 1.402038759759999947e-02 6.783283455560000508e-02 2.830409523680000108e-02 3.615092953830000011e-02 7.480506587799999607e-02 2.173015230200000050e-02 2.969893666699999907e-02
7.000000000000000000e+00 6.433685742950000230e-02 1.821409459879999929e-02 1.407014977930000008e-02 6.784628134879999717e-02 2.830044302819999941e-02 3.619714530189999807e-02 7.480073421499999764e-02 2.178481725709999900e-02 2.976856958270000103e-02
8.000000000000000000e+00 6.432618550280000402e-02 1.826364290409999980e-02 1.413548519809999966e-02 6.781582478660000413e-02 2.828318451180000109e-02 3.609846466080000177e-02 7.477892219800000295e-02 2.183058391760000008e-02 2.981005869439999970e-02
9.000000000000000000e+00 6.466038506540000563e-02 1.836321453320000074e-02 1.429292188199999918e-02 6.772953570549999913e-02 2.823697779940000097e-02 3.599785939309999711e-02 7.481167869869999321e-02 2.192343263569999923e-02 3.016944430040000014e-02
1.000000000000000000e+01 6.473756167979999310e-02 1.849125724789999967e-02 1.434520351070000047e-02 6.764730952870000313e-02 2.829097459569999973e-02 3.591507282300000076e-02 7.507176246419999810e-02 2.218038579150000134e-02 3.013003976050000060e-02
1.100000000000000000e+01 6.486781220909999812e-02 1.875238850949999952e-02 1.433050018609999948e-02 6.755885127400000634e-02 2.812515416819999850e-02 3.595715917359999791e-02 7.504539853870000055e-02 2.230114185399999921e-02 3.016968593670000046e-02
1.200000000000000000e+01 6.493289876089999857e-02 1.900409462949999989e-02 1.437603651650000078e-02 6.710159341919999521e-02 2.790059302190000048e-02 3.567641625230000280e-02 7.514379031769999329e-02 2.245230392359999841e-02 3.028036847900000134e-02
1.300000000000000000e+01 6.460192670259999603e-02 1.927321619070000019e-02 1.438055405909999945e-02 6.702132107269999362e-02 2.768593378540000136e-02 3.540896821819999873e-02 7.486547182019999414e-02 2.277628483690000150e-02 2.948141069669999934e-02
1.400000000000000000e+01 6.417394604319999474e-02 1.938090308729999850e-02 1.447173323300000002e-02 6.740471786200000204e-02 2.806334744319999991e-02 3.465444086149999797e-02 7.491784749520000175e-02 2.283011453169999858e-02 2.879569573290000073e-02
