5.000000000000000278e-02 1.010995158460000098e+00 1.857915810889999852e-02 9.362961829170000083e-01 1.654451462380000099e-02 8.848791990890000347e-01 1.332290590799999931e-02 7.048081676480000279e-01 1.075803815259999963e-02 5.344802753530000228e-01 7.528773552079999661e-03
1.000000000000000056e-01 9.851090279409999706e-01 1.372294897639999949e-02 9.555782594249999651e-01 1.220615483720000061e-02 8.545447145590000515e-01 1.087721914870000070e-02 7.064243212809999672e-01 7.697032834649999641e-03 5.469789062630000531e-01 5.512728461170000351e-03
2.000000000000000111e-01 1.003556268759999925e+00 9.572215776530000261e-03 9.666777972600000268e-01 9.169842344489999991e-03 8.536069432739999963e-01 6.835688503900000206e-03 7.061120481229999912e-01 6.152619128149999957e-03 5.442048183180000498e-01 3.658056104570000036e-03
2.500000000000000000e-01 1.004581782730000095e+00 8.360377016779999698e-03 9.587898803869999709e-01 9.066758223379999676e-03 8.669285729989999467e-01 5.854659266219999943e-03 7.074806152379999880e-01 4.453985604270000072e-03 5.438689478910000430e-01 3.441431840239999977e-03
5.000000000000000000e-01 1.008606064599999907e+00 6.158309450210000188e-03 9.652499712540000276e-01 5.568068051159999650e-03 8.615465729960000152e-01 4.148931805900000179e-03 7.067068342590000496e-01 3.393040122949999952e-03 nan nan
1.000000000000000000e+00 1.006251230840000011e+00 4.173402482900000036e-03 9.648004004269999934e-01 3.610449818400000063e-03 8.634177709460000294e-01 2.825545415890000009e-03 nan nan nan nan
1.500000000000000000e+00 1.004547917280000036e+00 3.415441195620000196e-03 nan nan nan nan nan nan nan nan
2.000000000000000000e+00 9.987683300859999669e-01 2.908665042870000033e-03 nan nan nan nan nan nan nan nan
