-1.000649558260000020e+02 9.943521203708457623e-07
-9.905927787800000317e+01 9.943521203708457623e-07
-9.805359993000000429e+01 1.325802827161127754e-06
-9.704792198200000541e+01 3.314507067902819384e-07
-9.604224403400000654e+01 1.657253533951409533e-06
-9.503656608600000766e+01 6.629014135805638768e-07
-9.403088813800000878e+01 1.325802827161108907e-06
-9.302521018999999569e+01 2.651605654322255507e-06
-9.201953224199999681e+01 1.988704240741691525e-06
-9.101385429399999794e+01 3.314507067902819384e-07
-9.000817634599999906e+01 1.325802827161127754e-06
-8.900249839800000018e+01 2.651605654322255507e-06
-8.799682045000000130e+01 3.645957774693100634e-06
-8.699114250200000242e+01 3.977408481483383049e-06
-8.598546455400000355e+01 3.645957774693100634e-06
-8.497978660600000467e+01 6.297563429015355718e-06
-8.397410865800000579e+01 1.027497191049873877e-05
-8.296843071000000691e+01 9.943521203708316592e-06
-8.196275276199999382e+01 9.280619790127892370e-06
-8.095707481399999494e+01 1.160077473765986504e-05
-7.995139686599999607e+01 9.280619790127892370e-06
-7.894571891799999719e+01 1.226367615124042987e-05
-7.794004096999999831e+01 1.723543675309465847e-05
-7.693436302199999943e+01 2.320154947531973008e-05
-7.592868507400000055e+01 2.154429594136832393e-05
-7.492300712600000168e+01 3.016201431791565147e-05
-7.391732917800000280e+01 3.778538057409213600e-05
-7.291165123000000392e+01 4.905470460496171947e-05
-7.190597328200000504e+01 5.502081732718679108e-05
-7.090029533400000616e+01 5.899822580867017667e-05
-6.989461738600000729e+01 7.722801468213567476e-05
-6.888893943800000841e+01 8.153687387040934361e-05
-6.788326149000000953e+01 9.247474719448865060e-05
-6.687758354200001065e+01 1.027497191049873911e-04
-6.587190559400001177e+01 1.286028742346293635e-04
-6.486622764600001290e+01 1.577705364321719595e-04
-6.386054969799999981e+01 1.816349873210744957e-04
-6.285487175000000093e+01 2.021849311420719495e-04
-6.184919380200000205e+01 2.313525933396167681e-04
-6.084351585400000317e+01 2.522339878674045594e-04
-5.983783790600000430e+01 3.055975516606399206e-04
-5.883215995800000542e+01 3.430514815279393542e-04
-5.782648200999999943e+01 3.974093974415480318e-04
-5.682080406200000056e+01 4.590592289045404475e-04
-5.581512611400000168e+01 5.362872435866760951e-04
-5.480944816600000280e+01 6.058918920126353091e-04
-5.380377021800000392e+01 6.811312024540293114e-04
-5.279809227000000504e+01 7.540503579478858827e-04
-5.179241432199999906e+01 8.816588800621498988e-04
-5.078673637400000018e+01 1.002638388040602612e-03
-4.978105842600000130e+01 1.103399402904848507e-03
-4.877538047800000243e+01 1.256198178735168413e-03
-4.776970253000000355e+01 1.378834940247572732e-03
-4.676402458200000467e+01 1.572733603719887654e-03
-4.575834663400000579e+01 1.694376013111908953e-03
-4.475266868599999981e+01 1.914459282420668314e-03
-4.374699073800000093e+01 2.087145100658405108e-03
-4.274131279000000205e+01 2.338384736405439007e-03
-4.173563484200000318e+01 2.551507540871590304e-03
-4.072995689400000430e+01 2.754355373427242685e-03
-3.972427894600000542e+01 3.133203531288512519e-03
-3.871860099799999944e+01 3.435155125174481523e-03
-3.771292305000000056e+01 3.807374268899968352e-03
-3.670724510200000168e+01 4.112971820560608165e-03
-3.570156715400000280e+01 4.461989414810774678e-03
-3.469588920600000392e+01 4.863376220733806217e-03
-3.369021125800000505e+01 5.210073660036441262e-03
-3.268453331000000617e+01 5.588258916484152919e-03
-3.167885536200000729e+01 6.136478385515278453e-03
-3.067317741400000841e+01 6.427160655370356412e-03
-2.966749946600000953e+01 6.974385772281013925e-03
-2.866182151799999644e+01 7.393008014957237230e-03
-2.765614356999999757e+01 7.945867793883428301e-03
-2.665046562199999869e+01 8.446358361136753479e-03
-2.564478767399999981e+01 8.950494886164771582e-03
-2.463910972600000093e+01 9.504680467918124112e-03
-2.363343177800000205e+01 9.912696287976962076e-03
-2.262775383000000318e+01 1.051295351797416205e-02
-2.162207588200000430e+01 1.114834452289113244e-02
-2.061639793400000542e+01 1.162497063925555831e-02
-1.961071998600000654e+01 1.225969874275894753e-02
-1.860504203800000766e+01 1.277941345100610908e-02
-1.759936409000000879e+01 1.319339538378717230e-02
-1.659368614200000991e+01 1.392987885427498206e-02
-1.558800819399999682e+01 1.450660308409026759e-02
-1.458233024599999794e+01 1.485164326985895060e-02
-1.357665229799999906e+01 1.546847303519566577e-02
-1.257097435000000019e+01 1.569286516369268816e-02
-1.156529640200000131e+01 1.619600733660033626e-02
-1.055961845400000243e+01 1.667495360791229272e-02
-9.553940506000003552e+00 1.701999379368097573e-02
-8.548262558000004674e+00 1.741906044465647493e-02
-7.542584610000005796e+00 1.778597637707331897e-02
-6.536906662000006918e+00 1.810052309781729624e-02
-5.531228714000008040e+00 1.844258022722486401e-02
-4.525550766000009162e+00 1.841374401573385097e-02
-3.519872817999996073e+00 1.875281808878057066e-02
-2.514194869999997195e+00 1.888407256866951947e-02
-1.508516921999998317e+00 1.909487521818814190e-02
-5.028389739999994390e-01 1.911973402119741122e-02
5.028389739999994390e-01 1.894771110437325559e-02
1.508516921999998317e+00 1.898218197787944483e-02
2.514194869999997195e+00 1.891423458298743809e-02
3.519872817999996073e+00 1.889733059694113232e-02
4.525550765999994951e+00 1.870243758134844392e-02
5.531228713999993829e+00 1.839485132544706539e-02
6.536906661999992707e+00 1.834546517013531386e-02
7.542584609999991585e+00 1.797556618135735806e-02
8.548262557999990463e+00 1.750225457206058821e-02
9.553940506000003552e+00 1.711346289299583642e-02
1.055961845400000243e+01 1.674290100280429947e-02
1.156529640200000131e+01 1.641476480308191876e-02
1.257097435000000019e+01 1.598321598284097381e-02
1.357665229799999906e+01 1.550360681011543444e-02
1.458233024599999794e+01 1.486291259388982169e-02
1.558800819399999682e+01 1.444130729485258204e-02
1.659368614199999570e+01 1.390236844561158411e-02
1.759936408999999458e+01 1.363389337311145602e-02
1.860504203799999345e+01 1.286525918406479160e-02
1.961071998599999233e+01 1.231703971503366607e-02
2.061639793399999121e+01 1.174760740076796241e-02
2.162207588199999009e+01 1.131639003123364323e-02
2.262775383000000318e+01 1.065713457542793313e-02
