0.000000000000000000e+00 1.542544407189999980e-02 1.326160161299999932e-02 2.996637977620000143e-02 3.610051600269999911e-02 1.466270379449999967e-02 1.271147013369999974e-02 3.074365546929999984e-02 3.654485954669999676e-02 1.450664707870000063e-02
1.000000000000000000e+00 1.650193127620000130e-02 1.390819251800000031e-02 3.065670781069999851e-02 3.726496293349999822e-02 1.529626396280000036e-02 1.331310382360000044e-02 3.100342780879999927e-02 3.760878295620000145e-02 1.531075426309999946e-02
2.000000000000000000e+00 1.669658577340000019e-02 1.429589237049999975e-02 3.076372714519999899e-02 3.772231974720000047e-02 1.630118586399999930e-02 1.571919857900000092e-02 3.132869064040000318e-02 3.821515651440000189e-02 1.559621610170000040e-02
3.000000000000000000e+00 1.695358293670000058e-02 1.450888832850000081e-02 3.105471821900000068e-02 3.778526066820000334e-02 1.641055749189999913e-02 1.587183171110000124e-02 3.139099546190000228e-02 3.852860363430000296e-02 1.567908351970000169e-02
4.000000000000000000e+00 1.709420630770000157e-02 1.461260175960000032e-02 3.127637368829999653e-02 3.783845797770000324e-02 1.650423630279999887e-02 1.594707489269999931e-02 3.142459971739999802e-02 3.855433507600000004e-02 1.576862656499999904e-02
5.000000000000000000e+00 1.717905741829999985e-02 1.467198925760000022e-02 3.130717187339999985e-02 3.786533776739999663e-02 1.659712843520000022e-02 1.601867633779999883e-02 3.148751794310000046e-02 3.859092827789999819e-02 1.588117251599999863e-02
6.000000000000000000e+00 1.719688429039999827e-02 1.472495854539999927e-02 3.131438599979999987e-02 3.788099641679999741e-02 1.661631094409999829e-02 1.604214197279999962e-02 3.152616676480000241e-02 3.861741878020000240e-02 1.593449063870000168e-02
7.000000000000000000e+00 1.731210773219999874e-02 1.475552281659999951e-02 3.131333276920000158e-02 3.789867234089999704e-02 1.665525504419999858e-02 1.610178101889999866e-02 3.159168659420000247e-02 3.870958440979999776e-02 1.596096662589999854e-02
8.000000000000000000e+00 1.736074956420000093e-02 1.477891191819999915e-02 3.129490838800000341e-02 3.793282081129999844e-02 1.671551651069999936e-02 1.615205282590000124e-02 3.161459430380000185e-02 3.874912726930000023e-02 1.604802432799999970e-02
9.000000000000000000e+00 1.736146677450000134e-02 1.476963338550000074e-02 3.132559657390000113e-02 3.959557357340000305e-02 1.681824537199999928e-02 1.612465810610000036e-02 3.175710471809999741e-02 3.875873308209999701e-02 1.620799460260000102e-02
1.000000000000000000e+01 1.757162646200000067e-02 1.479718247860000065e-02 3.132126874689999951e-02 3.968969371779999811e-02 1.698808209150000012e-02 1.617297427129999951e-02 3.177225131460000018e-02 3.881426499460000068e-02 1.654330636059999846e-02
1.100000000000000000e+01 1.780641290060000145e-02 1.472369514460000056e-02 3.114309992869999932e-02 3.986953827289999724e-02 1.690214299849999990e-02 1.614214159729999987e-02 3.167641410199999868e-02 3.934928447879999791e-02 1.658701958679999894e-02
1.200000000000000000e+01 1.815983112369999944e-02 1.453954627289999989e-02 3.102118416750000024e-02 3.983586040159999703e-02 1.705097262810000014e-02 1.748159561320000027e-02 3.151858887979999690e-02 3.946213205619999997e-02 1.717863494760000012e-02
1.300000000000000000e+01 1.836376192940000068e-02 1.457376837240000056e-02 3.093520313779999850e-02 3.997799652930000142e-02 1.685569748310000032e-02 1.724214241290000088e-02 3.157681161660000346e-02 3.872345512219999702e-02 1.723537067180000090e-02
1.400000000000000000e+01 1.743891342939999853e-02 1.426472681580000061e-02 3.042542719420000125e-02 4.040141537200000327e-02 1.703233963129999889e-02 1.755705266460000011e-02 3.127833676740000152e-02 3.819482011240000335e-02 1.763683359409999943e-02
