0.000000000000000000e+00 2.714522563739999936e-02 2.316588241479999866e+00 1.727322817610000075e-02 2.755055693689999891e-02 1.129283545039999961e-02
1.000000000000000082e-05 2.499886170960000098e-02 8.008248922909999568e-02 1.734100583100000106e-02 3.350568386470000048e-02 1.402169614649999979e-02
1.000000000000000048e-04 2.207248624369999995e-02 4.446930683760000336e-02 1.868935125079999870e-02 3.083232735620000109e-01 3.783244206389999725e-02
1.000000000000000021e-03 2.229859882169999905e-02 1.463919475890000099e-01 1.387985999390000114e-01 1.049067288380000074e+00 4.038100005599999931e-01
1.000000000000000021e-02 2.160034813809999857e-02 3.908483246609999878e-02 2.156313713569999943e-02 1.277335133880000070e-02 5.929570781119999912e-02
1.000000000000000056e-01 2.619148313840000131e-02 3.920195927720000056e-02 8.934702272240000465e-01 3.073310145840000077e-02 3.293601134420000298e-02
1.000000000000000000e+00 1.607487739850000166e-02 2.761732579729999845e-02 1.759666940399999893e-02 1.618224167879999884e-02 2.393364707649999965e-02
1.000000000000000000e+01 5.029432925189999959e-02 1.532259494219999907e-01 3.221191454320000008e-02 4.155503180350000186e-02 4.130814967179999853e-01
1.000000000000000000e+02 2.797190259089999895e-02 2.885252478910000154e-02 2.156781270340000015e-02 4.280286619240000062e-02 7.295558140129999869e-02
