0.000000000000000000e+00 1.300952728769999914e-02 7.469483449280000208e-03 9.085664404039999614e-03 7.521610155959999877e-03 7.743238241149999652e-03
1.000000000000000082e-05 1.234159921179999939e-02 7.500675042690000023e-03 8.126609571580000260e-03 6.674537585939999997e-03 8.796805831669999784e-03
1.000000000000000048e-04 1.254448696270000010e-02 7.261931038289999758e-03 8.811666460610000778e-03 7.165845125330000398e-03 8.426959950690000173e-03
1.000000000000000021e-03 1.131439700459999954e-02 7.500385156470000189e-03 8.287470781799999645e-03 6.938062213900000191e-03 7.130711858869999940e-03
1.000000000000000021e-02 7.456750726530000060e-03 5.700825519229999784e-03 6.660940767419999686e-03 5.576511308799999601e-03 5.592952212790000023e-03
1.000000000000000056e-01 5.700818850260000285e-03 5.325928967340000375e-03 6.093148291369999796e-03 5.255758141070000430e-03 5.314734172680000285e-03
1.000000000000000000e+00 8.186322538759999504e-03 6.789204119619999742e-03 6.745837344200000286e-03 5.807754098250000191e-03 5.876105217860000396e-03
1.000000000000000000e+01 1.090686278270000011e-02 8.118362944679999652e-03 8.457639178859999163e-03 7.963497176969999355e-03 8.207776048509999797e-03
1.000000000000000000e+02 1.126767716990000057e-02 8.291562138179999278e-03 1.016324308289999999e-02 1.076323344250000071e-02 1.212984083630000084e-02
