1.000000000000000000e+00 1.029376029970000106e+00 1.117617952439999918e-03 1.391322016719999999e+00 1.287658730440000053e-03 2.016079902650000033e+00 2.094016278099999819e-03 3.395330667500000121e+00 2.824506135130000137e-03 6.210614681240000046e+00 5.932875563150000371e-03
1.500000000000000000e+00 1.009598612790000072e+00 1.081393353360000052e-03 1.374131202700000109e+00 1.153585120410000053e-03 2.005466222759999972e+00 1.977530254660000032e-03 3.389384746550000216e+00 2.618825636720000048e-03 6.200027942660000235e+00 5.307019113630000000e-03
2.000000000000000000e+00 1.001050829890000049e+00 1.056377707800000088e-03 1.370934724809999894e+00 1.025542853530000097e-03 1.998001933100000072e+00 1.768372968120000008e-03 3.382961750030000214e+00 2.687824278170000171e-03 6.199367523190000284e+00 5.153265913350000421e-03
2.500000000000000000e+00 1.002338647840000041e+00 8.857610131860000268e-04 1.367359161380000021e+00 1.030498482199999899e-03 2.000778436660000104e+00 1.876474984260000046e-03 3.385782241819999872e+00 2.730752495219999909e-03 6.200558185580000270e+00 4.887821236060000199e-03
3.000000000000000000e+00 9.983231425290000072e-01 8.552801710770000431e-04 1.369381666180000012e+00 1.030929094139999922e-03 1.998180627820000055e+00 2.052252625289999969e-03 3.384351253510000213e+00 2.628973758549999883e-03 6.199387550349999998e+00 4.949931831120000375e-03
3.500000000000000000e+00 9.992308616639999919e-01 9.374821433130000378e-04 1.370030641560000095e+00 1.100964811449999924e-03 1.996146798130000066e+00 1.695267703480000032e-03 3.381426095960000211e+00 2.602782847709999951e-03 6.203310966490000133e+00 5.841760069450000099e-03
4.000000000000000000e+00 9.973229169849999742e-01 8.470826675210000418e-04 1.370137214659999936e+00 1.037006987390000096e-03 2.002530574800000185e+00 1.720679595649999942e-03 3.383871316910000093e+00 2.591057859399999858e-03 6.188971042630000419e+00 5.183295276860000293e-03
4.500000000000000000e+00 9.982105493549999764e-01 9.119052775760000179e-04 1.367886662479999904e+00 9.301992495450000500e-04 1.996929287910000017e+00 2.024492229700000038e-03 3.382523298260000200e+00 2.898101399789999866e-03 6.194032669070000274e+00 5.175456413960000113e-03
5.000000000000000000e+00 1.000130891800000033e+00 8.635894254099999801e-04 1.370460033419999890e+00 9.915639022860000314e-04 1.999067425730000069e+00 1.868413845529999940e-03 3.380556106569999830e+00 2.519617657149999818e-03 6.194716453549999891e+00 4.885578267329999946e-03
5.500000000000000000e+00 9.999269247059999755e-01 8.435186157720000371e-04 1.369320511820000030e+00 1.023670411850000029e-03 1.998570203779999943e+00 1.872796914289999969e-03 3.382881164550000097e+00 2.596877902819999789e-03 6.189369678500000305e+00 4.861315936050000265e-03
6.000000000000000000e+00 1.000232815740000003e+00 8.947089738669999816e-04 1.368120431899999989e+00 9.563899509390000504e-04 1.998398303989999958e+00 1.756672929640000101e-03 3.379824638370000134e+00 2.695102940630000107e-03 6.190863609310000015e+00 5.439440147909999600e-03
